Anti-bacterial Compounds to Treat Neisseria gonorrhoeae Infections,"Purdue University researchers have identified a class of compounds for use in treating gonorrhea infection. Strains of Neisseria gonorrhoeae, the bacterial agent responsible for gonorrhea infections, resistant to most contemporarily used antibiotics are becoming more prevalent. This fact has made gonorrhea a national and international health crisis as health agencies around the world consider gonorrhea a serious threat. To make matters even worse, major pharmaceuticals companies often abandon antibiotics research projects due to non-profitability. Thus new compounds have to be identified to combat this gonorrhea superbug. ​Researchers at Purdue University identified a class of compounds that kill Neisseria gonorrhoeae cells. The researchers screened the most potent compounds against a panel of Neisseria gonorrhoeae strains. Three compounds exhibited potent activity against the Neisseria gonorrhoeae panel with the most potent having MIC values of 0.25 – 2 micrograms per milliliter. These compounds show promise for treatment of gonorrhea across the world and could help alleviate the growing concern of antimicrobial resistance.Advantages:-Novel neisseria gonnorrhea treatment optionPotential Applications:-Antimicrobial resistance-Decreasing spread of STDs"
Targeted Therapeutic for Metastatic Prostate Cancer,"Researchers at Purdue University have developed a targeted therapeutic option for treating metastatic prostate cancer, the second leading cause of cancer death for men in the United States. The cancer often metastasizes into the bone; however, treatment options targeting advanced metastatic prostate cancer are few, leaving patients with a poor prognosis. The Purdue researchers' technology targets both the primary tumor and the metastatic sites with the goal of patients' increased survival.The Purdue technology is a gene therapy that delivers a protein conjugate combining a therapeutic cytokine suited for treating metastatic cancer with a peptide that specifically targets tumor tissue. This technology was tested in an ex vivo mouse model and showed 10-fold increase in binding to tumor cells relative to normal cells. Expression of this conjugate in a mouse model displays an 89 percent decrease in prostate tumor growth rate relative to the control. In addition, the researchers observed upregulation of genes associated with immune cell trafficking suggesting delivery of this conjugate has a beneficial impact on both targeted cells and neighboring cells at metastatic sites.Advantages:-Designed for Advanced Stage Cancer Treatment-Targeted to Tumor Cells-Enhances Expression of Immunogenic GenesPotential Applications:-Prostate Cancer-Metastatic Control-Bone RepairRelated Publication:Ligand-Mediated Targeting of Cytokine Interleukin-27 Enhances Its Bioactivity In VivoMol Ther Methods Clin Dev. 2020;17:739-751doi:10.1016/j.omtm.2020.03.022"
Novel Adenylyl Cyclase 1 Inhibitors for Treatment of Chronic Pain,"Researchers at Purdue University have synthesized compounds to treat chronic pain by inhibiting adenylyl cyclase 1 (AC1), an effector of the opioid receptor. Opioids are currently the most widely used drugs to treat chronic pain, but their use is commonly associated with addiction and dependency. A contributing factor to opioid dependence is cAMP overproduction in neurons. The Purdue researchers have identified compounds that potently and selectively inhibit AC1, the enzyme responsible for that overproduction of cAMP in neurons. The most selective compound displays 150x selectivity for AC1 over AC8, a homologous enzyme. These AC1-selective compounds provide a novel treatment option for pain. Additionally, because cAMP is linked to the opioid receptors, these compounds could be used when transitioning individuals off opioids.Advantages:-Novel Chronic Pain Treatment Option -Limits Opioid Dependence and AddictionPotential Applications:-Non-opioid Analgesic-Opioid Addiction Treatment-Chronic Pain Management"
Novel Therapeutic for Antibiotic Resistant Bacteria,"Researchers at Purdue University have developed a conjugated antibiotic therapeutic in which kanamycin is conjugated to an anti-microbial peptide. The conjugated antibiotic has the ability to disrupt the biofilm resulting in kanamycin entering the cell. Once conjugated kanamycin enters the cell, the linkage between kanamycin and the peptide is broken due to the reducing environment of the cell cytosol. Synergistic anti-microbial activity of conjugated kanamycin was observed for both gram positive and gram negative bacteria. Whereas, the antibacterial activity was significantly less for either kanamycin or peptide alone. In vitro experiments showed that the kanamycin conjugate was more effective at killing 3 antibiotic resistant strains of ESKAPE pathogens than conventional treatments: vancomycin, linezolid, and kanamycin.Advantages: -Conjugate between 2 molecules with antibacterial activityPotential Applications: -Antibiotic drug delivery-Antibiotic drug designRelated Publications: Mohamed, Mohamed F., et al. ""Targeting biofilms and persisters of ESKAPE pathogens with P14KanS, a kanamycin peptide conjugate."" Biochimica et Biophysica Acta (BBA)-General Subjects 1861.4 (2017): 848-859Brezden, Anna, et al. ""Dual targeting of intracellular pathogenic bacteria with a cleavable conjugate of kanamycin and an antibacterial cell-penetrating peptide."" Journal of the American Chemical Society 138.34 (2016): 10945-10949."
Activity-Based Probes with Unnatural Amino Acids to Monitor the Proteasome in Living Cells,"Researchers at Purdue University have developed a set of activity-based probes which have shown improved fluorescence properties and selectivity towards the proteasome compared to other cellular proteases.  They have included unnatural amino acids and have found probes which can be utilized in various applications, including monitoring the effects of small molecule stimulators of the proteasome in live cells and comparing the relative proteasome activity across different cancer cell types. Advantages:-Improved Proteasome Sensitivity-Cell-Based Assay CompatibilityPotential Applications:-High throughput assays-Finding Proteasome Stimulators and Inhibitors"
Combination Pharmaceutical Formulations ,"Lower respiratory infections (or lung infections) is one of the leading causes of death in both developing and developed countries. Traditional administrations of antibiotics happen through oral or intravenous methods. These two methods in many causes are not effective for treatment of lower respiratory infections because drugs cannot reach infections sites in the airway surfaces. Furthermore, oral or intravenous medicines have problems with synergy of more than two antibiotics because different drugs have different behaviors. This means the drugs will arrive at the infections site at different times. This leads to compromised antimicrobial activity and potential development of antimicrobial resistance. There is a need for a new technology that allows for a more efficient way to deliver these antibiotics to the infected areas in the airways for treatment of deadly lung infections.Researchers at Purdue University have developed a new technology that solves the compromised antimicrobial efficacy with traditional oral or intravenous administrations. This new technology incorporates two or more synergistic components into a single particle which allows for simultaneous delivery with high efficiency to the infection area in the lungs. This maximizes the antimicrobial activity and minimize resistance development. There is also reduced local toxicity because of this technology. The addition of one component will improve the delivery efficiency and stabilize the other component. This new technology could open the door for much better therapies for treatment of dangerous lung infections.  Advantages: -Maximized antimicrobial activity-Minimized antimicrobial resistance-Reduced local toxicity-Improved delivery efficiency-Stabilized other componentPotential Applications: -Antimicrobial activity-Antibiotics-Respiratory infections"
Generation of Hematopoietic Stem Cells from In Vitro Origin,"Researchers at Purdue University have developed a new means to efficiently generate hematopoietic stem cells for use in blood diseases, cancer therapy and regenerative medicine. Humans generate specific red and white blood cell types from a common precursor, the hematopoietic stem cell (HSC). HSC transplantation is an important therapeutic option for many blood diseases, cancers and immunodeficiencies, replacing diseased blood cell populations. However, HSCs are currently in short supply as they are typically extracted from humans. The Purdue University researchers have responded to this need by developing a serum-free, in vitro directed differentiation protocol to generate human HSCs from pluripotent stem cells. These HSCs have been proven capable of generating white and red blood cell progeny. In further validation of this technology, the HSCs implanted into zebrafish embryos colonized the hematopotietic tissues of the growing chimeric fish. Altogether, this technology provides a needed step towards production of HSCs to treat patients suffering from blood diseases, cancer and immunodeficient conditions.Advantages:-Increased HSC production-No human blood or serum needed-Cost-effective and reproduciblePotential Applications-Biomanufacturing-Cell Therapy-Cancer Treatment-Regenerative Medicine"
"Peptide Antibiotics Targeting Intracellular Pathogens
","Antimicrobial resistant microorganisms are those that have lost sensitivity to one or more antimicrobial drugs. The World Health Organization recognizes antimicrobial resistance as a current global threat that has an economic impact of about three times the direct healthcare expenditures or about 1 percent of Gross Domestic Product. The growing risks of antimicrobial resistant microorganisms, especially antibiotic resistant bacteria including methicillin-resistant Staphylococcus aureus, necessitate the development of a new generation of antibiotics. Posing an additional challenge to drug design, many bacteria, including Mycobacterium tuberculosis, Salmonella, Listeria, and Brucella, also have the ability to inhabit human cells, often macrophages.Purdue University researchers have developed a broad-spectrum antibiotic that effectively enters human cells. This synthetic, proline-rich antimicrobial peptide has proven to kill a number of Gram-negative and Gram-positive bacteria including MRSA. This peptide effectively invades macrophages and exhibits strong intracellular activity while causing no damage to red blood cells as compared to most antimicrobial peptides. This effective peptide antibiotic shows promise as a candidate in the fight against antibiotic resistant bacteria.Advantages:-Effective against antimicrobial resistant bacteria including, MRSA-Does not damage red blood cells-Enters human macrophagesPotential Applications:-Medical/Health-Pharmaceutical industry-Drug development for antibiotic-resistant bacteria"
Nanoparticles for Intracorporeal Sepsis Treatment,"Researchers at Purdue University have developed bio-compatible nanoparticles to treat sepsis systemically. The Centers for Disease Control and Prevention estimate that 33 percent of hospital mortality in the United States is due to sepsis, a disease that occurs when bacterial endotoxins circulate in the bloodstream and trigger the immune system to attack the body. Available treatments largely rely on targeting the bacteria or providing life support, none of which directly clear endotoxins. Others have proposed treatments based on different nanoparticle systems; however, those technologies are not suitable for systemic treatment and would require invasive techniques of  extracorporeal blood cleansing. Purdue researchers designed a new solution to sepsis, which can be administered systemically and safely. In mouse models of sepsis, 100 percent of the animals treated with the new nanoparticle system survived while none of the animals in the control group survived. Compared to other exploratory solutions to combat sepsis, the Purdue technology promises a safe and convenient option for both patients and physicians.Advantages:-Inactivation of endotoxin-Prevention of excessive inflammation-Protection from polymicrobial peritonitisPotential Applications: -Sepsis treatment"
Small Molecule Proteasome Stimulators of Proteasome for Protein Degradation to Treat Alzheimer's and Parkinson's Diseases ,"Researchers at Purdue University have developed small molecule stimulators of the enzyme responsible for routine protein degradation, the 20S core particle of the proteasome (20S CP). The researchers were motivated to develop 20S CP stimulators as a pharmaceutical intervention to degrade the damaged and disordered proteins associated with a variety of disease states including Alzheimer's and Parkinson's. The hit compound discovered by Purdue's researchers stimulates catalytic activity of the 20S CP. This stimulator molecule increased the degradation of a peptide probe as well as several full-length proteins by the 20S CP versus a control without the stimulator. In a cell line expressing alpha-synuclein, a protein found aggregated in neurodegenerative diseases, the stimulator enhanced degradation of this protein 200-300 percent. The researchers are now developing derivatives of the hit compound towards a new therapeutic lead. These new molecules pave the way for a drug to prevent debilitating and life-threatening diseases like Alzheimer's and Parkinson's Diseases.Advantages:-Stimulates 20S core of the proteasome-Selective for 20S CP versus 26S proteasomePotential Applications-Treatment of Alzheimer's and Parkinson's diseases-Treatment for aging and disease processes associated with protein aggregation"
Perimeter Fill Syringes for Safe Use,"In healthcare, along with proper procedures, administering medications correctly and at proper dosage is vital for both patients and health care providers. Administering an inappropriate dose can be serious and result in adverse drug reactions, sub-par therapeutic effect, or even death. One such drug that has a critical need to be dosed appropriately to achieve a therapeutic effect is insulin for the treatment of Diabetes, given with injections. Conventional syringes have a hollow barrel and a solid plunger that is used to push fluid through the tip. Since insulin is dosed in small volumes and the barrels are narrow, it is difficult for patients to handle the syringe and read markings appropriately, which can cause multiple potentially fatal mix-ups. Thus, there is an unmet need for syringes to allow safe and reliable administration of a drug. Although programs and advertising campaigns are available to help educate patients about syringes with high concentration insulin, this has thus far not resulted in reliably accurate administration practices.At Purdue University, researchers have strived to overcome this problem and have developed a series of perimeter fill safety syringes. The syringe features a novel design that allows better accuracy and safety in the administration of concentrated doses of insulin. These syringes use a solid core. Fluid fills an area around the perimeter of the barrel. This smaller filling space provides a wider diameter for the barrel, thus increasing the visibility of the markings and allowing for better handling by the patient or health care provider. Another feature of this design is that the geometry improves safety during use, for example, designating rectangle shaped syringes for higher concentrations and the traditional cylindrical shape for lower concentrations. Additionally, these syringes have greater diameter that permits better grip, larger print, and easier manipulation. This technology can be applied not only to insulin administration but to medications of all types that are to be administered via a syringe. Hence, this would greatly reduce medication errors from the use of injectable syringes. Advantages:-Accurate administration of medication doses-Greater diameter for improved handling-Applies to multiple injectable medicationsPotential Applications:-Medical/Health-Diabetes treatment"
Repurposed Drug for Clostridium Difficile Infection,"Researchers at Purdue University developed a repurposed drug as a potent inhibitor of Clostridium difficile. Clostridium difficile is the most common and costly healthcare-associated infection with an estimated half a million cases and approximately 29,000 deaths occurring annually in the United States. The rate of death associated with Clostridium difficile infection (CDI) is rising, and the infection is occurring in populations previously considered to be at low risk. Treatment with the standard of care falls short; after treatment, patients' intestines become colonized by vancomycin-resistant enterococci (VRE). The repurposed drug is capable of killing hypervirulent strains of C. diff, suppressing C. diff spore formation, preventing VRE colonization, and avoiding absorption from the intestine. The drug is approved for its original indication outside of the US for oral consumption and in the US for topical application.Advantages:-Kills Clostridium difficile-Suppresses Clostridium difficile spore formation-Reduces vancomycin-resistant enterococci colonizationPotential Applications:-Treatment of Clostridium difficile infection"
New Solid State Forms of Thiamine,"Thiamine, or vitamin B1, is widely added to foods and to vitamin tablets. Two solid state forms are currently used commercially: thiamine chloride hydrochloride and thiamine mononitrate. The former is quite hygroscopic and is typically used in liquid formulations. The latter form is less hygroscopic, so is used in food powders. However, there is a public perception that nitrates are bad; hence, there is a potential market for alternative solid state forms of thiamine. Researchers at Purdue University have developed new solid state forms of thiamine through synthesis. These new forms are potentially less hygroscopic and are formed with more acceptable counterions. These thiamine solids help those in the food and nutraceutical industry who want to fortify foods and produce vitamin tablets. By adding thiamin forms that are chemically stable and acceptable to consumers, customers will be able to purchase products with better stability, longer shelf life, and will be able to consume more natural compounds unlike thiamine mononitrate or thiamine chloride hydrochloride.Advantages: -Better stability-Reduce degradation-More natural compoundsPotential Applications: -Food fortification-Vitamin tablets"
Bactericidal and Bacteriostatic Agents against Drug-Resistant Bacteria,"Researchers at Purdue University have developed novel antimicrobial agents to solve the continued problem of drug-resistant bacterial strains; approximately 20,000 people die in the US every year from drug-resistant infections. These antimicrobial agents potently inhibit bacterial growth in several species, including drug-resistant strains, at concentrations as low as 0.0675 micrograms per milliliter. This family of compounds contains both bactericidal and bacteriostatic agents.Advantages:-Inhibits drug resistant bacteria strains-Kills bacteria at low concentrationPotential Applications:-Antimicrobial AgentRelated Publication:Potent trifluoromethoxy, trifluoromethylsulfonyl, trifluoromethylthio and pentafluorosulfanyl containing (1,3,4-oxadiazol-2-yl)benzamides against drug-resistant Gram-positive bacteriaRSC Med. Chem., 2020,11, 102-110DOI: 10.1039/C9MD00391F"
Faster and More Controlled RF Heating for Lyophilization Based on Statistical Electromagnetics,"Researcher at Purdue University have created a high power Radio Frequency Heating method that is controllable and optimal through statistical electromagnetism. Frequencies are selected based on type of material, frozen bulk is then uniformly heated volumetrically, and heat energy is distributed uniformly. The novel setup saves time, reduces energy consumption in the lyophilization process, and creates a product loss factor of less than one tenth for organic constituents. The advanced RF technique features an additional abrupt turn-off option for precise control of heating, relieving any need to adjust time, temperature, pressure, or shelf layouts for vials to obtain better results. Freeze drying can become considerably more efficient for pharmaceutical manufacturing and developing biotechnology.Advantages:-Heating uniformity -Selective heating within chamber -Less product loss -Saves time-Abrupt turn off feature   Potential Applications:-Pharmaceutical drug manufacturing-Biotechnology development-Food industry/freeze drying meats, coffee, etc."
"Potent, Selective Inhibitor of an Emerging Therapeutic Target for Cancer","Researchers at Purdue University have developed a selective and potent compound against an emerging therapeutic target, chromobox (CBX) 8, a protein identified as a potential oncogenic target in lymphoma, hepatocellular carcinoma, breast cancer, and leukemia. CBX8 is a member of a family of highly homologous proteins with binding pockets that are difficult to target with traditional small molecules. For those reasons, current CBX inhibitors display weak affinity and poor selectivity. The current molecules also exhibit limited cellular permeability and toxicity to many normal cell types. The Purdue researchers used a DNA-encoded chemical library to identify a new peptidomimetic ligand for CBX8. This compound offers high affinity of around 400-800 nM, is >5-20-fold more selective for CBX8 versus other family members, and is cell permeable. The ligand's mechanism of action was confirmed in cell culture. It inhibits growth of a mixed-lineage leukemia cell line, THP1, that is known to be CBX8-dependent but does not inhibit a control leukemia cell line, K562, with a different genetic driver. This inhibitor has the potential to help researchers and pharmaceutical companies better understand CBX8's potential as a therapeutic target to prevent cancer growth and chemotherapy resistance.  Advantages: -High affinity -Selectivity for CBX8 over other related proteins-Cell permeablePotential Applications: -Drug Development Related Publication:Optimization of Ligands Using Focused DNA-Encoded Libraries To Develop a Selective, Cell-Permeable CBX8 Chromodomain InhibitorACS Chem. Biol. 2020, 15, 112−131DOI: 10.1021/acschembio.9b00654"
Reporter Molecule for Study of Alzheimer's Disease,"Researchers at Purdue University have developed pH-dependent fluorogenic amyloid-beta reporters for the study of Alzheimer's disease (AD). Microglial phagocytosis of amyloid-beta peptides is a critical step in the regulation of brain homeostasis during the initiation and progression of AD. Unlike common methods to study this phenomenon, this technology is specific for amyloid-beta and functions in live cells. The reporter, an isoform of human amyloid-beta tagged with a pH-dependent fluorogenic moiety, fluoresces only upon phagocytosis in the acidic intracellular phagosomes. It clearly differentiates between phagocytic and non-phagocytic cells within live human and nonhuman microglial cells. This technology promises to aid in the discovery of new therapeutics for AD.Advantages: -Facilitates live cell tracking of microglial phagocytosis-Differentiates between phagocytic and non-phagocytic microglial cellsPotential Applications: -Development of Alzheimer's Therapeutics"
Single Step Method for Heterocycle Synthesis,"N-heterocycles are contained in more than half of FDA-approved small-molecule therapeutics. These heterocycles are highly important for the development of new therapeutics. However, several heterocycles are difficult to access, and there is a significant lack of structural diversity of the heterocycles due to lack of efficient and limited methods to synthesize N-heterocycles. Therefore, there is need of a method for synthesizing heterocycles efficiently.  Researchers at Purdue University have developed a novel strategy for rapidly synthesizing carbon-substituted heterocycles in one step. The reactions in the approach are optimized and utilize reagents that are cheap and readily available, eliminating the need for precious transition metal catalysts. In addition, products can be converted to more complex products, improving structural diversity further. This technology for producing nitrogen-containing heterocycles would help in numerous applications, including medicinal chemistry and the therapeutic drug discovery/development process.Advantages: -Single step-Inexpensive-Optimized reactions-Improved structural diversity Potential Applications:-Medicinal chemistry-Drug discovery-Therapeutic development"
Carbonic Anhydrase Inhibitors as Treatment for Gonorrhea   ,"Researchers at Purdue University have developed a new treatment for the drug resistant pathogen Neisseria gonorrhoeae. CDC has reported a 67% increase in gonorrhoea cases, a sexually transmitted disease, between 2013 and 2017. Pathogenic strains of gonorrhea are notorious for rapidly developing resistance to the current line of antibiotic treatments rendering them futile. The new treatment developed at Purdue leverages FDA approved carbonic anhydrase inhibitors (CAIs) to develop novel analogs that are potent with a narrow spectrum of action to treat gonorrhea. These analogs target the enzyme, carbonic anhydrase in the bacteria, which is crucial for the bacteria to maintain CO2 and pH homeostasis. They do not target other commensal bacteria that are required to maintain healthy microbiome. Most importantly, their mechanism of action prevents the development of rapid antibiotic resistance. Advantages:-Selectively targets N. gonorrhea-Does not target gut and/or vaginal microbiota-Prevents rapid resistance development-Works synergistically with approved antibioticsPotential Applications:-Treatment of Gonorrhea and treating medical conditions related to  antibiotic resistant strains of N.gonorrhoeae."
New Class of Anticancer Chemotherapy Agents,"According to the National Cancer Institute, approximately 40 percent of people will be diagnosed with cancer in their lifetime and worldwide number of diagnostics are predicted to increase nearly 50 percent by 2030. Nearly 2 percent of all men and 1.5 percent of all women are killed each year by cancer. Cancer is simply described as continuous and uncontrolled division of cells leading to tumors. With the increase in cancer cases worldwide and the lack of a consistent treatment, new development are still needed in the field.Researchers at Purdue University have synthesized a number of natural products that inhibit cell splicing. These herboxidiene derivatives inhibit cell division through its interactions with the proteins responsible for pre-mRNA splicing. This technology shows potential for use in a variety of select human cancers with increased functionality and consistent stability and potency. Advantages: -Stable and potent-Appropriate drug functionalities for conjugates Potential Applications: -Pharmaceuticals-Anticancer, chemotherapy drugs"
