Activity-Based Probes with Unnatural Amino Acids to Monitor the Proteasome in Living Cells,"Researchers at Purdue University have developed a set of activity-based probes which have shown improved fluorescence properties and selectivity towards the proteasome compared to other cellular proteases.  They have included unnatural amino acids and have found probes which can be utilized in various applications, including monitoring the effects of small molecule stimulators of the proteasome in live cells and comparing the relative proteasome activity across different cancer cell types. Advantages:-Improved Proteasome Sensitivity-Cell-Based Assay CompatibilityPotential Applications:-High throughput assays-Finding Proteasome Stimulators and Inhibitors"
Small Molecule Proteasome Stimulators of Proteasome for Protein Degradation to Treat Alzheimer's and Parkinson's Diseases ,"Researchers at Purdue University have developed small molecule stimulators of the enzyme responsible for routine protein degradation, the 20S core particle of the proteasome (20S CP). The researchers were motivated to develop 20S CP stimulators as a pharmaceutical intervention to degrade the damaged and disordered proteins associated with a variety of disease states including Alzheimer's and Parkinson's. The hit compound discovered by Purdue's researchers stimulates catalytic activity of the 20S CP. This stimulator molecule increased the degradation of a peptide probe as well as several full-length proteins by the 20S CP versus a control without the stimulator. In a cell line expressing alpha-synuclein, a protein found aggregated in neurodegenerative diseases, the stimulator enhanced degradation of this protein 200-300 percent. The researchers are now developing derivatives of the hit compound towards a new therapeutic lead. These new molecules pave the way for a drug to prevent debilitating and life-threatening diseases like Alzheimer's and Parkinson's Diseases.Advantages:-Stimulates 20S core of the proteasome-Selective for 20S CP versus 26S proteasomePotential Applications-Treatment of Alzheimer's and Parkinson's diseases-Treatment for aging and disease processes associated with protein aggregation"
Biological Sensing and Actuation Using CMOS SOI Microelectrode Arrays,"Microelectrode arrays (MEAs) are devices that serve as neural interfaces, connecting neural signals to electronic circuitry. Current MEAs are not fabricated in a complementary metal-oxide semiconductor (CMOS) platform; therefore, they suffer from low yield and low sensitivity and require packaging to bring the lead out. The CMOS version of MEA is not flexible and still requires packaging.Researchers at Purdue University have developed a highly-flexible microelectrode array built on a complementary metal oxide semiconductor chip that senses live cells, neurons, and live tissues. This technology not only improves the yield and sensitivity, it brings the advantages of CMOS integration, e.g., wireless link and wireless powering. It can be used on concave and pulsating and moving tissues and cells, such as a retina. The technology will make it possible to achieve a single-cell characterization platform, cochlea implant, wireless retina, neural recording devices, and nerve connectors to mend severed peripheral nerves. Advantages:-Highly flexible-Low noise and high fidelity-Wireless link and wireless poweringPotential Applications:-Cochlea implants-Wireless neural prosthetic such as retina implant or wireless neural recording devices"
Adjustable Hearing Aid with Frequency Compression for Clear Speech Perception,"Researchers at Purdue University have developed an algorithm that establishes parameters for audio signals in hearing aids based on a patient's severity of hearing loss. The ability to distinguish between high and low frequencies allows for faster user response, easing every day conversations as well as patient lifestyles. Hearing aids have been adapted to lower frequency through Hybrid Expansive Frequency Compression (hEFC) methods; however, hEFC technology often confuses between high and low frequencies. In addition, hEFC based systems cannot filter background noise and rarely recognize soft sounds like frication. Often, individuals with high frequency hearing loss will start to rely on memory of sounds, which leads to misidentification of phonemes. Purdue University has integrated new technology into hearing aids that keeps different sounds separate and enhances fricatives, affricates, and stop constant barriers. Advantages:-Faster signal time-Eliminates need for frequency remapping -Identifies spectral prominence of sound Potential Applications:-Hearing aids -Assistive biotechnology"
Optical Detection of Pathogen Interaction with Immortal Cell Line,"Finding biological pathogens requires recovery, concentration, and interrogation of small numbers of pathogenic bacteria. Current technologies face practical limitations, particularly in rapidly determining phenotypes of small numbers of isolated microorganisms. Conventional methods like polymerase chain reaction (PCR) and genomic technologies, enrichment, and molecular recognition require several limitations and sometimes do not offer solid results. These approaches do not enable the rapid detection of unknown pathogens.Researchers at Purdue University have developed a method to rapidly detect the presence of unknown pathogens using an immortal cell line as a sensitive detector. This method is better than conventional methods because it is more sensitive, rapid, and is able to detect unknown pathogenic bacteria. The method can also be used to detect food pathogens such as Listeria and Salmonella. Advantages: -Detects unknown pathogenic bacteria-Sensitive-RapidPotential Applications: -Food safety-Biosecurity"
Purification of Elastin-like Polypeptides by Organic Solvent Extraction ,"Protein purification is being increasingly used in a variety of ways, mostly in biomedical applications.  They have beneficial physicochemical properties.  The current method of purification is very labor intensive.  It also results in yield loss and contamination.  The required temperature for this method is very high which is what causes the yield loss during the process.  This current method also takes hours to complete which is very time consuming.  Sense it takes so much time to complete, it is not very cost effective either.  There is a need for a new method of protein purification that is more efficient overall.Researchers at Purdue University have developed a new technology that makes protein purification more efficient.  This new method is faster than the current method.  This method takes only about 30 minutes compared to hours with the current method.  Also, this method does not cause loss of yield during the process because it requires a much lower temperature.  Another thing is this method causes much less contamination of the protein during the process.  All of these things allow this new process to be much more efficient than the current method. Advantages: -Faster than current method-High yield-Creates less contaminationPotential Applications: -Polypeptide purification-Organic solvent extractionRelated Publications:Ross VerHeul, Craig Sweet and David H. Thompson, Rapid and simple purification of elastin-like polypeptides directly from whole cells and cell lysates by organic solvent extraction. Biomater. Sci., 2018, 6, 863DOI: 10.1039/c8bm00124c"
Faster and More Controlled RF Heating for Lyophilization Based on Statistical Electromagnetics,"Researcher at Purdue University have created a high power Radio Frequency Heating method that is controllable and optimal through statistical electromagnetism. Frequencies are selected based on type of material, frozen bulk is then uniformly heated volumetrically, and heat energy is distributed uniformly. The novel setup saves time, reduces energy consumption in the lyophilization process, and creates a product loss factor of less than one tenth for organic constituents. The advanced RF technique features an additional abrupt turn-off option for precise control of heating, relieving any need to adjust time, temperature, pressure, or shelf layouts for vials to obtain better results. Freeze drying can become considerably more efficient for pharmaceutical manufacturing and developing biotechnology.Advantages:-Heating uniformity -Selective heating within chamber -Less product loss -Saves time-Abrupt turn off feature   Potential Applications:-Pharmaceutical drug manufacturing-Biotechnology development-Food industry/freeze drying meats, coffee, etc."
Regulation of Plant Nodulation by Rhizobial tRNA-Derived Small RNAs,"Nitrogen-fixation is often the limiting factor for plant growth and crop yield, because nodulation is hindered by inefficient interactions between Rhizobial bacteria and plants. This technology uses tRNA-derived small RNAs to increase root hair curling and nodule number in legumes. Through gene editing of plants with the tRNA-derived small RNAs, the number of productive Rhizobial infections is dramatically increased. Genetic engineering of plants to promote nodulation has applications in enhancing nitrogen-fixation in legumes and in extending nitrogen fixation capabilities to non-legumes.Advantages:-Improved nitrogen fixation-Lower cost of inputsPotential Applications: -Engineering plants to improve nitrogen fixation"
Reporter Molecule for Study of Alzheimer's Disease,"Researchers at Purdue University have developed pH-dependent fluorogenic amyloid-beta reporters for the study of Alzheimer's disease (AD). Microglial phagocytosis of amyloid-beta peptides is a critical step in the regulation of brain homeostasis during the initiation and progression of AD. Unlike common methods to study this phenomenon, this technology is specific for amyloid-beta and functions in live cells. The reporter, an isoform of human amyloid-beta tagged with a pH-dependent fluorogenic moiety, fluoresces only upon phagocytosis in the acidic intracellular phagosomes. It clearly differentiates between phagocytic and non-phagocytic cells within live human and nonhuman microglial cells. This technology promises to aid in the discovery of new therapeutics for AD.Advantages: -Facilitates live cell tracking of microglial phagocytosis-Differentiates between phagocytic and non-phagocytic microglial cellsPotential Applications: -Development of Alzheimer's Therapeutics"
An Antibody for the Detection of Protein Levels in Bacterial Cells,"Scientific experiments rely upon conditions being the same across all trials except for the variable being tested. This can be difficult in a microbiological setting due to the very nature of microorganisms, specifically bacteria. With bacteria being so small, it is virtually impossible to acquire a specific count of the total bacteria involved in an experiment. This problem is usually addressed with the use of components of stable complex or other cell components, which are not reliable.Researchers at Purdue University have invented a new method of comparing the number of bacteria in experiments. The solution is based around the development of an antibody against the bacterial metabolic enzyme isocitrate dehydrogenase (ICDH). The antibody can recognize ICDH from a wide range of bacteria, including both gram positive and gram negative types. This will allow scientists in numerous research fields to get more accurate initial bacteria counts, which will improve experiment setups."
In vitro Model for Testing Efficacy and Neurotoxicity of Neurotherapeutic,"Researchers at Purdue University have developed a physiologically relevant in vitro screening tool combining blood-brain barrier (BBB) permeability testing with subsequent neuronal response to evaluate the effects of permeation on observed neuroactivity in one assay. Clinical translation of neurotheraputics significantly lags behind the rapid increase in neurological disorders seen worldwide. One of the primary hurdles to neurotherapeutic development is the blood brain barrier (BBB). Others have developed in vitro assays to emulate the BBB; however, the result of these assays does not translate to real efficacy, because the assays do not incorporate downstream neuroactivity or associated neurotoxicity as the Purdue technology does. Preliminary tests of the Purdue technology revealed it correctly rank-orders compounds compared to known parameters. The technology is versatile and can be adapted to utilize multiple cell types. The technology promises to reduce the resources needed for ranking hit and lead candidate compounds in the development of new neurotheraputic agents.Advantages-Promises to reduce time and cost associated with pharmaceutical development-Flexible system: adaptable to multiple cell types-Increased translational efficiencyPotential Applications-Neurotherapeutic drug development-Drug Discovery and Development"
Technique for Engineering Centimeter-size Model Tumors,"Researchers at Purdue University have developed a method that produces in vitro tumors in the centimeter-size range with relevant pathological traits. In contrast, current in vitro 3D cultures or ""microtumors"" typically yield cell aggregates less than 800 microns in size. Although these microtumors successfully mimic cell-cell and cell-matrix interactions observed in vivo, tumors in that size range are rarely detected in the clinic. Further, large engineered tumors produced by aggregation begin to die within a few hours. Larger, more stable in vitro models with clinically relevant architecture and cell phenotypes would be more relevant for testing drug delivery systems and other potential therapies. Bioprinting has been applied to the creation of large multicellular tumors that are reproducible and finely controllable; however, bioprinting requires high levels of expertise and access to expensive equipment. Using a simpler process, the Purdue researchers' tumors remain viable for weeks and have traits relevant to the clinical phenotype, including a heterogeneous composition consisting of both preinvasive and invasive phenotypes and a structure allowing for adequate diffusion of nutrients both within the construct and to an exogenous extracellular matrix.Advantages: -Large tumors with clinically relevant phenotype-Tumors can survive several days (even weeks)-Does not require access to a bioprinter or training on how to use a bioprinterPotential Applications:-Evaluation of drug delivery systems or other proposed therapies"
Quantitative Sensor to Measure Cellular Metabolism,"Researchers at Purdue University have developed a protein-based, genetically-encoded bioluminescent sensor that can report changes in intracellular ATP in live cells.  This new sensor could be very useful for research purposes in cancer biology to measure cell health and chemotherapeutic drug efficacy.   Advantages:-Measurement is independent of bioluminescence decay -Precisely quantifies cell health and metabolismPotential Applications:-High throughput drug discovery -Life animal imaging"
Liquid Biopsy for Determining Breast Cancer Subtypes,"Researchers at Purdue University have developed a method that can differentiate cancer subtypes and aid in early detection for breast cancer. Early diagnosis and identification of the disease may permit earlier intervention and treatment and more successful outcomes for patients. Blood testing aka ""liquid biopsy"" for early diagnosis and monitoring of cancer is highly attractive; however, the number and complexity of various proteins in the blood makes the identification of appropriate diagnostic markers a serious challenge. This innovation reduces the complexity of the liquid biopsy samples. Extracellular vesicles, membrane encapsulated particles whose contents are protected from enzymes in the blood, are isolated from the blood and used as a source of biomarkers. This technology isolates extracellular vesicles from a patient sample and analyzes their contents to differentiate breast cancer subtypes. With knowledge of the specific breast cancer subtype, doctors can better tailor treatment for the patient. Advantages:-Differentiate cancer subtypes-Allows for tailored treatmentPotential Applications:-Breast cancer diagnosis-Subtype identification"
Engineering NK Cells to Treat Cancers Driven by Adenosine Immunosuppression,"Researchers at Purdue University have developed a cell therapy capable of exerting a cytotoxic effect on CD73 expressing cancer cells. Adenosine immunosuppression is a regulatory mechanism of the immune system that protects against autoimmunity. However, this mechanism also drives cancers that express the enzyme, CD73. This enzyme produces adenosine, a molecule that inhibits immune cells. The Purdue technology circumvents this adenosine-mediated immunosuppression to treat cancer.Purdue's researchers engineered a type of immune cell, the natural killer (NK) cell, to target and kill cancer cells. The cells are engineered to express a protein consisting of an extracellular CD73 antibody fragment for targeting and an intracellular signaling domain that activates the NK cell to destroy the cancer cell. This potential therapy circumvents adenosine immunosuppression in the solid tumor microenvironment, selectively targeting cancer cells with engineered immune cells. The engineered NK cells have been successfully tested against glioblastoma cell lines and in vivo in lung carcinoma models, supporting this technology as a transformative cancer treatment to effectively target solid tumors. Advantages-Selective cancer therapeutic-NK cell mediated cytotoxicityPotential Applications-Cancer therapeutic-Circumvent adenosine immunosuppression"
Microwave Assisted Freeze Drying,"Primary drying is the most critical and time-consuming step in the lyophilization process used widely in the pharmaceutical and biotechnology industries. To achieve minimal product loss, common practice is to optimize the recipe (time, temperature, and pressure) in each step of the lyophilization process, which wastes time unnecessarily. Purdue researchers have developed a technology that uses microwave assisted heating in place of conventional heating. It allows for precise heating control of the frozen substance, including the ability to apply heat energy to specific locations inside the lyophilization chamber. Advantages: -Precise tuning of heating properties-Selective heating of specific locations-Faster processing timePotential Applications: -Pharmaceutical and biotechnology industry-Food industry"
Highly Potent HIV-1 Protease Inhibitors,"There is a need to develop new treatments for patients living with HIV-1, as HIV-1 rapidly acquires resistance to treatment options. Researchers at Purdue University have developed a new class of HIV-1 protease inhibitors. Compared to darunavir, a leading FDA approved drug, these compounds were 100 times more potent in cell culture. Additionally, the compounds have improved metabolic stability over previous protease inhibitors. The primary application for these compounds is for the treatment of multidrug-resistant HIV-1. Advantages: -Improved potency against HIV-1-Improved pharmacokinetic propertiesPotential Applications: -HIV/AIDS treatment"
Surfaces Self-disinfect Using Built-in UV Lighting,"Decontamination via UV light is used on surfaces and water. The use of UV light as a disinfectant is popular in hospitals when it comes to cleaning surfaces unable to sustain chemicals. Additionally, chemicals are expensive and dangerous; there is also an economical and safety benefit. There is no record of any bacteria showing resistance to this method. However, for the process to be successful, the lighting source has to be a within a certain distance of the surface. Due to the size of the source, it is difficult to be in close proximity; this decreases the amount of power received by the surface and increases the potential of the shadow effect. The shadow effect is one of the main issues with the current approach. If anything is blocking the light from reaching the surface (causing a shadow), then that part of the surface will not be disinfected. The need is a solution to the shadow effect.Researchers at Purdue University developed a new approach to disinfection using UV light which eliminates the shadow effect, requires less power, and eliminates the current bulky light sources. The shadow effect is eliminated when the UV-light source exists in the surface, itself. Additionally, more space becomes available when extra equipment is no longer required. Initially, such changes would have the greatest impact on hospitals and water decontamination. However, this could eventually minimize the use of chemicals in general.    Advantages: -The entire surface area is covered-Requires less power-More space becomes available since additional equipment (lighting) is no longer requiredPotential Applications: -Disinfection of surface areas-Disinfection of water"
Plant Virus-Like Particles as Biotemplates for Nanoparticle Synthesis,"Researchers at Purdue University have developed plant virus-like particles (VLPs) derived from Barley-Stripe Mosaic Virus that can be used as biotemplates for synthesizing nanoparticles. The VLPs can be easily genetically modified to tune their size and shape prior to metal deposition. The researchers found that the VLPs adsorb twice as much metal as VLPs compared to Tobacco Mosaic Virus, allowing for thicker coatings and unique nanosynthesis opportunities. Furthermore, the VLPs have a unique region that is surface-exposed and can be engineered for additional desired properties, such as accelerated deposition rate. The applications for these VLPs is in the miniaturization of electronic devices, such as in battery electrodes. Advantages: -	Uniform nanomaterial -	Twice amount of metal adsorbed compared to Tobacco Mosaic -	Environmentally-friendly Potential Applications: -	Battery electrodes -	Small electronic devices"
Liposomal Carriers with High Drug Loading Capacity,"Researchers at Purdue University have developed a method for encapsulating drugs in liposomes with higher efficiency than competing methods. Liposomal encapsulation of chemotherapeutic agents is widely used to reduce nonspecific side effects, because liposomes will preferentially target the tumor's leaky vasculature. Liposomes are typically loaded with drugs using pH gradients. However, some drugs, such as gemcitabine, a first-line treatment for pancreatic cancer, have proven difficult to load into liposomes with reasonable efficiency. In a proof-of-concept study using this new method, gemcitabine had a loading efficiency of 9.4 - 10.3 wt% compared to 0.14 - 3.8 wt% by conventional methods. Applications for this technology include in the development of novel drug formulations for the treatment of cancer.Advantages: -Higher drug loading efficiency-Good stability and sustained release of drugPotential Applications: -Pharmaceutical formulations"
High Sensitivity Glutamate Biosensor,"Glutamate excitotoxicity (GE) is a dynamic process by which neurons are damaged due to excessive amount of glutamate in the cell. It is hypothesized by scientists that glutamate excitotoxicity is a secondary injury that can occur after spinal cord injury (SCI). The limited knowledge of the role of glutamate in secondary injury has limited the development of therapeutics for GE. In 2016, the National Spinal Cord Injury Statistical Center reported 300,000 people currently live with spinal cord injury (SCI) in the United States. SCI is a debilitating illness that often leaves patients with limited mobility. The lifetime healthcare cost per patient can range from $1,200,000 to $5,000,000 per patient. Current bioanalytical techniques such as nuclear resonance imaging have low spatiotemporal resolution and poor sensitivity for determining glutamate levels. Since glutamate excitotoxicity is dynamic in nature and can progress over time, it is crucial that the glutamate diagnostic tools possess high spatiotemporal resolution and sensitivity of glutamate.Researchers at Purdue University have developed a biosensor with superior sensitivity for measuring glutamate levels in hopes to better understand GE. In in vitro studies, it was found that the newly developed biosensor exhibited 6 times higher glutamate sensitivity in comparison to glutamate biosensors fabricated in other labs. The biosensor had high selectivity for glutamate with a detection limit 14 µM. Advantages: -	Superior sensitivity for glutamate-	High selectivity for glutamate-	Simplify process of measuring glutamatePotential Applications: -	Glutamate biosensor"
Smartphone-Based Device for Bioluminescence Detection,"Smartphone cameras have uses beyond the usual photos taken for social media apps. There are potential applications in searching for biological matter in environmental surveys and on-site food safety inspections. However, for widespread usage of smartphone-based detection, there is a bottleneck of low sensitivity associated with the sensor of a standard commercial smartphone. Other methods, such as sending actual samples to a laboratory for analysis using high sensitivity detectors, delay the results and impose economic losses in cases of food inspection.Researchers at Purdue University have developed a smartphone-based device and image processing method to maximize the sensitivity of the typical smartphone camera. The proposed hardware/software combination, named the ""Bioluminescent-based Analyte Quantitation by Smartphone (BAQS),"" provides a quick, on-site method for analysis of samples tagged with a bioluminescent probe. A structure houses the smartphone, sample, and collection lens, while an algorithm lowers the signal background and enhances the signal from bioluminescent photons. Advantages:-Simple & inexpensive-Achieves large increases in detection-On-site; no delays in sending samples to labsPotential applications:-Environmental surveying-Food inspection"
Liposomal Formulation of Combinational Antibiotics,Liposomal formulations have been developed for single drugs such as ciprofloxacin but not for combinational antibiotics. Liposomal formulations have shown significant less irritation to the respiratory tract and much better safety in previous clinical trials. Developing liposomal formulations for combinational antibiotics might be beneficial for the treatment of respiratory infections.Researchers at Purdue University have developed a new liposomal formulation of combinational antibiotics for the treatment of respiratory infections. This new formulation incorporates two synergistic antibiotics to enable maximum bacteria killing against resistant pathogens while significantly reducing irritation to the respiratory tract.Advantages: -Maximum bacteria killing against resistant pathogens-Reduce resistance developmentPotential Applications: -Treatment of respiratory infections-Eradication of Pseudomonas aeruginosa
