Detecting Ovarian Cancer and Risk," Ovarian cancer is the most fatal gynecological cancer, killing 15,000 women in the Unites States every year. The overall five-year relative survival rate for women with ovarian cancer is 46 percent. The survival rate improves to 93 percent if the cancer is diagnosed early. Sadly, a fraction of cases are diagnosed at this curable stage.  Early diagnosis of ovarian cancer can be accomplished by measuring biomarkers in blood or urine. The most widely studied serum marker for ovarian cancer is CA125. Unfortunately, CA125 levels are elevated in only half of women with stage 1 disease. Also, screening is expensive and can lead to false positives and unnecessary surgeries.  There is great interest in finding new biomarkers that could help detect ovarian cancer at a curable stage. "
Diagnostic Kit for Blastomycosis," Blastomyces dermatitidis is a soil fungus found throughout the world, and is especially prevalent in the river valleys and Great Lakes region of the United States. If spores are inhaled, blastomycosis can develop in the lungs, leading to pneumonia-like symptoms and other diseases. Dogs are particularly vulnerable to infection and early treatment is essential.  A variety of techniques have been used for diagnosing blastomycosis. However, these clinical tests suffer from potential false positives due to cross-reactivity with common fungal antigens. One approach to reduce false positives is to use BAD-1, a protein unique to B. dermatitidis, as a biomarker for detecting infection. But isolating the protein has traditionally relied on recombinant methods, using histidine tags or other capture means.  A better approach would aid cheaper and more sensitive testing. "
Simple Test for Diagnosing Antibody-Mediated Rejection in Patients with a Kidney Transplant," Almost 90,000 Americans develop end-stage renal disease each year.  Kidney transplantation is the best therapy for these patients and offers them an improved quality of life.    Although many kidney grafts are successful in the short term, long-term maintenance of the grafts is poor.  A primary cause of transplant failure is cell-mediated rejection (CMR).  Antibody-mediated rejection (AMR), which affects 10 to 15 percent of patients, has emerged as another important cause of graft damage and eventual loss.  Unlike other forms of rejection, AMR frequently is irreversible.  Early diagnosis and monitoring of AMR could allow physicians to make informed decisions about anti-rejection therapies, but no inexpensive, single, straightforward test for conclusively diagnosing AMR is available currently. "
One-Step DNA Extraction from Dried Blood Spots for Newborn Screening," Newborn screening is the practice of testing newborns for certain harmful or potentially fatal disorders that are not otherwise apparent at birth. Generally, blood drops are obtained from the heel, finger or ear and then absorbed onto filter paper to produce a dried blood spot collection card. The dried blood spots then are tested for a variety of individual diseases and conditions, including those of metabolic, genetic or hormonal origin. This testing saves millions of dollars each year in health care costs for people who would suffer the long-term effects of these disorders if not treated upon birth. Many of the tests measure enzymes or metabolites in the blood by immunoreaction or tandem mass spectrometry. However, with the growing number of identified DNA biomarkers for genetic disorders, isolating DNA from the dried blood spots is increasingly desirable. But the isolation of DNA from dried blood samples is a laborious process involving multiple buffers and multiple pipetting and aspiration steps and is not amenable to a high throughput format and automation. In addition, blood can contain contaminants that can interfere with subsequent analysis steps. DNA quality is particularly important in the analysis of single copy number genes for which the signal-to-noise ratio is significant. Improved methods for the rapid, low cost extraction of DNA from blood samples are needed. "
Monoclonal Antibodies That Recognize Recombinant Mengovirus 3C Proteinase, Mengovirus is a picornavirus that causes encephalomyocarditis in humans and other animals. 
Monoclonal and Polyclonal Antibodies Raised to Recombinant Mengovirus 3D Polymerase, Mengovirus is a picornavirus that causes encephalomyocarditis in humans and other animals. 
Early Detection of Hemangiosarcoma and Angiosarcoma," Of the approximately 65 million domestic dogs in the United States, between 1.5 and 2.5 million will contract canine hemangiosarcoma, an incurable tumor of the cells that line blood vessels. Death usually results from acute internal hemorrhage following rupture of the tumor. Treatment is ineffective because the disease is diagnosed at a late stage when tumors are resistant to chemotherapy, and no method of early diagnosis currently exists. "
Prostate Cancer and Melanoma Screening," Almost 200,000 men in the United States develop prostate cancer each year. More than 60,000 people develop melanoma. Early diagnosis is key to survival because the best treatment and prognosis for these diseases depends on early detection. However, diagnostic procedures, such as biopsies or imaging tests, are often invasive and uncomfortable. "
Method and Compositions for Detecting Botulinum Neurotoxin," Botulinum neurotoxins produced by Clostridium botulinum are the most potent toxins known. Because of the threat of bio-terrorism, sensitive methods for detecting botulinum neurotoxin are needed; however, current detection methods are expensive, time-consuming and complicated. "
hMREII Antiserum for the Detection of DNA Damage," DNA damage occurs in organisms as a result of exposure to environmental chemicals and radiation. Failure to repair this damage can lead to tumor formation and cancer. Although a gene has been found in yeast that blocks meiotic recombination and confers profound sensitivity to double-strand break DNA damage, a human equivalent has not been found. "
Application of NADH Cytochrome B5 Reductase/System for Direct Metabolism of Xenobiotics," The NADH cytochrome b5 reductase/cytochrome b5 system can transfer electrons to other enzymes, including those involved in the metabolism of fatty acids, toxins and drugs. In the past, NADH cytochrome b5 reductase has been considered a “helper” enzyme, with no direct role in drug metabolism. "
Eight Hybridoma Cell Lines Producing Monoclonal Antibodies Against La Crosse Encephalitis Virus," La Crosse virus is an etiologic agent for childhood encephalitis in North America. Structurally, the nucleocapsid of this virus is enclosed by a host-derived lipid envelope holding two virion glycoproteins, G1 and G2. These proteins are believed to be responsible for attachment of the virus to cells. Although several researchers had been successful at producing specific monoclonal antibodies against the larger G1, production of a monoclonal antibody directed against the G2 viral protein has not been reported. "
Novel Assay for Measuring Stress-Induced CREB Phosphorylation," CREB is a transcription factor that has been implicated as a critical regulator of neuronal function and survival. Knockout mice lacking CREB exhibit a disease similar to ataxia telangiectasia, a neurodegenerative disease primarily seen in children that is characterized by neurodegeneration, extreme sensitivity to UV and ionizing radiation and high susceptibility to cancers. "
DNA Encoding a DNA Repair Protein," Nijmegen Breakage Syndrome (NBS) is a rare autosomal recessive disorder characterized by microcephaly, growth retardation, immunodeficiency, higher incidence of cancer, cell cycle defects and radiation sensitivity. "
White Blood Cell Assay for Determining Risk of Sepsis and Other Inflammatory Disorders," Sepsis is a systemic inflammatory response to infection that often leads to low blood pressure, organ failure, and death. Components of Gram-negative bacterial cell walls, such as endotoxin, are a potent trigger of sepsis, and high levels of endotoxin in the blood cause many of its symptoms. The nucleotide receptor P2X7 likely modulates the response of macrophages to endotoxins and may be an indicator of sepsis. "
"Polyplex Delivery System for Proteins, Nucleic Acids and Complexes"," With an increasing interest in using the CRISPR/Cas9 system for gene editing, there comes a strong need to develop tools for delivering the CRISPR machinery safely and efficiently into cells. Existing non-viral strategies may suffer from one or more disadvantages including high cytotoxicity, poor in vivo stability, large particle size, lack of cell/tissue targeting delivery and variable loading of gene editing machinery. These hurdles continue to limit the ability to fully explore new clinical applications for CRISPR/Cas9 gene editing, especially in living organisms. "
Nanocapsule Delivery System for Ribonucleoproteins," With the explosion of interest in using the CRISPR/Cas9 system for gene editing, there is a strong focus on developing tools for delivering the CRISPR machinery safely and efficiently into cells. Existing non-viral strategies may suffer from high cytotoxicity, poor in vivo stability, large particle size, lack of cell/tissue targeting ability, and variable loading of gene editing machinery. These hurdles have created a significant bottleneck, limiting the progress in generating new research tools and new clinical applications for CRISPR/Cas9 gene editing, especially in living organisms. "
Engineered Probiotics as Systemic Therapeutic Delivery Platform," Polypeptides, such as enzymes, antibodies, hormones and cytokines, are useful therapeutic agents. However, routes for systemically introducing such polypeptides to a subject are limited. Oral administration typically is not feasible, as the polypeptides are either degraded in the gastrointestinal tract or are blocked from reaching the bloodstream. Direct intravenous administration is therefore the major route by which polypeptides are systemically introduced.  Certain types of genetically engineered bacteria have been used as vehicles for locally delivering polypeptides to various tissues and even tumors. However, systemic distribution is potentially deleterious in certain subject populations such as immunocompromised patients.  Needed are engineered bacteria capable of being administered into the gastrointestinal tract and delivering polypeptides into the bloodstream – without systemic levels of the bacteria themselves being increased. "
Rat Model of Alexander Disease," Alexander disease (AxD) is a rare disease of the central nervous system characterized by formation of protein aggregates within astrocytes and disruption of growth or maintenance of the myelin sheath. The cause of the disease has been traced to the gene encoding glial fibrillary acidic protein (GFAP). Since the initial discovery of GFAP as the genetic basis for the disease, reported by the Messing laboratory in 2001, several types of AxD models have been developed, including animals. Using these models, significant progress has been made in the development of novel treatments.  Some of these therapeutics are now ready for more rigorous testing in animals – a necessary step prior to the initiation of clinical trials in human patients. However, the existing mouse models are not ideal for this testing. While they display several key features of the human disease, such as hallmark pathological protein aggregates and subtle evidence of subclinical seizures and cognitive deficits, they have no evident disruption in the myelin sheath or any problems with strength or gait.  Overall, the mouse phenotype is very mild and offers little opportunity to test the effects of rescue by experimental treatments. Better animal models are needed for drug development. "
S1mplex: A New Tool for Precision Gene Editing," New tools for human gene editing are rapidly advancing all sectors of biomedicine from basic biology to somatic gene therapy in the clinic. Precise editing of DNA sequences in the human genome can be used to correct mutations or introduce novel genetic functionality for many biomedical purposes. Currently, nonviral delivery of preformed CRISPR ribonucleoproteins (RNPs) is being developed for somatic gene editing applications.  Writing specific DNA sequences into the human genome is challenging with nonviral gene-editing reagents, since most of the edited sequences contain various imprecise insertions or deletions. Faithful writing of DNA – or scarless gene editing – within human cells remains an outstanding challenge, and improved strategies are sought. "
Blood-Brain Barrier Model," Accurately reproducing the blood-brain barrier in an in vitro setting has been a longstanding challenge. Current methods require the independent isolation of multiple cell types, and the quality of these preparations varies. "
"An Injectable Nanovehicle for a Cancer Treatment Combination of Paclitaxel, Rapamycin and 17-AAG"," Two-drug combinations of paclitaxel and rapamycin (an mTOR inhibitor) as well as paclitaxel and 17-AAG (an enhanced version of geldanamycin and Hsp90 inhibitor) have progressed into human clinical trials for cancer therapy. UW-Madison researchers have discovered that paclitaxel, rapamycin and 17-AAG exert synergistic anticancer activity against breast cancer cells. They also have discovered that nontoxic, nanoscale poly(ethylene glycol)-block-poly(lactic acid), or PEG-b-PLA, micelles surprisingly can take up all three cancer drugs, enabling the simple, safe, sterile and synergistic delivery of this three-drug combination, as opposed to conventional vehicles that are toxic, incompatible and require sequential drug administration. "
Research Tool for Protein Conformation Analysis," The three-dimensional structure of proteins can be studied in solution using various methods of covalent and noncovalent labeling in which the readout is accomplished by mass spectrometry (MS). These procedures, collectively known as protein ‘footprinting,’ all involve measuring the solvent accessibility of either the peptide backbone (hydrogen deuterium exchange) or amino acid side chains (covalent modification and cross linking reagents). After labeling, proteins are analyzed using tandem MS and linkages or adducts are quantitatively mapped to specific regions, revealing areas and degrees of intermolecular interactions or solvent accessibility.  The emergence of the quickly expanding protein therapeutics industry has generated a need for easy, sensitive and reproducible methods for detecting changes in protein conformation as part of the rigorous quality control process required for clinical use and for quickly detecting the regions of proteins involved in their binding to ligands and/or protein-protein interactions. "
Genetic Testing for Acquired Peripheral Neuropathy in Dogs," Peripheral neuropathies are a diverse group of diseases marked by degeneration of the peripheral nervous system. These diseases affect both humans and animals. In humans, the most common form is Charcot-Marie-Tooth disease (CMT), which affects about 1 in 2,500 people. Current treatments for CMT manage symptoms rather than modify the disease course. One barrier to developing new and better treatments is the lack of a large animal model. A related disease called acquired peripheral neuropathy (APN) syndrome is common in certain dog breeds. This condition is also referred to as laryngeal paralysis. Labrador retrievers (the most common dog breed in the United States) represent about 70 percent of APN cases, although other breeds can be affected including golden retrievers, poodles and Irish setters. To date, no genetic test for the disease is commercially available. A diagnostic test to predict the likelihood that a patient – human or canine – will exhibit peripheral neuropathy in their lifetime would be of significant value. "
Reagents for Bioreversible Protein Esterification," Chemoselective transformations are of key importance in modern chemical biology. Protein esterification can, for example, be employed for labeling, enhanced cellular uptake and other useful protein modifications. For this reason methods and reagents for selective esterification of carboxyl groups in proteins/polypeptides are of particular interest, especially if the reactions can be carried out in buffered aqueous solution and do not require a catalyst. While there has been some success in this space, there remains a need for more efficient chemoselective esterification reagents for proteins and other biological molecules (e.g., nucleic acids) that result in high-yield, bioreversible ester formation. Such reagents should be synthetically amenable to modification with biologically useful entities. "
Enhanced Drug Delivery Across the Blood-Brain Barrier: pH-Dependent Antibodies Targeting the Transferrin Receptor," Drug delivery to the brain is hampered by the presence of the blood-brain barrier (BBB), which excludes more than 98 percent of small molecule pharmaceuticals and nearly 100 percent of all protein and gene therapeutics.  One promising delivery method involves antibodies that target receptor-mediated systems at the BBB. Drug molecules can be attached to the antibodies and transported into brain tissue. Antibodies that target the transferrin and insulin receptor systems currently are available, but these systems are expressed throughout the body, leading to the mistargeting of expensive pharmaceuticals.  Nevertheless, the transferrin receptor (TfR) presents a valuable therapeutic target both on normal and cancerous cells, and can be antagonized directly or exploited indirectly as an intracellular drug delivery vector. Needed in the field is an antibody with pH-sensitive binding capability; this would enable the antibodies to bind TfR at physiological pH and release rapidly at endosomal pH. "
Phage-Cured Lactobacillus Strains for Therapeutic Delivery," In addition to key roles in food and biofuel production, probiotic strains of lactic acid bacteria are being exploited in medicine as therapeutic delivery vehicles. One obstacle is that bacteriophages pervasive in the lactobacilli genome can be induced/reactivated as a result of various environmental (stress) factors, which compromises viability and robustness. Several methods have been developed to delete phages from bacterial genomes in vitro, including treatment with ultraviolet light and the chemotherapy drug mitomycin C. But these approaches are known to damage DNA and cause mutations. Furthermore, these approaches generally do not make the strains resistant to future bacteriophage incorporation in the genome. "
Recombinant Rhinovirus A16 for Human Inoculation Studies," Human inoculum strains of rhinoviruses have been used for more than 50 years to induce experimental colds to study disease mechanisms and to test the efficacy of antiviral drugs. Traditional inocula are obtained from the nasal secretions of patients with common cold symptoms, and require extensive safety testing of both the virus and the volunteer to exclude extraneous pathogens. This process can be challenging given the many potential contaminants, and because new viruses and infectious agents continue to be discovered. "
Animal Model of Brittle Bone Disease," Osteogenesis imperfecta (OI) or brittle bone disease is an incurable genetic disorder that causes fragile bones and a lifetime of breaks and fractures. Recently, mutations in the gene for bone morphogenetic protein 1 (BMP1) were reported in two recessive OI families. BMP1 and a closely related proteinase called mammalian tolloid-like 1 (TLL1) are coexpressed in various tissues including bone, and have overlapping activities related to collagen development. Studying the in vivo roles of theses genes in bones and other tissues could lead to greater understanding of OI and possible therapeutic interventions. Until now, early lethality of BMP1- and TLL1-null mice has precluded the use of such models. "
Photoreceptor Scaffold for In Vitro Modeling and Transplantation Therapy," Photoreceptors are specialized cells that capture and convert light into signals that can be processed by the retina and visual centers of the brain. Supportive cells called the retinal pigment epithelium (RPE) grow adjacent to the photoreceptors and are critical to their health and function. All blinding disorders of the outer retina involve dysfunction and eventual degeneration of the photoreceptors, either alone (e.g., retinitis pigmentosa) or involving the RPE (e.g., age-related macular degeneration or AMD).  Currently, these patients have limited treatment options. One broadly applicable strategy would be to replace photoreceptors (alone or in combination with RPE). To date the only approved pluripotent stem cell-based clinical trials underway in humans involve transplantation of RPE cells alone (via bolus injection or on planar scaffolds). While representing an important advance, transplanting RPE alone will not rescue vision in advanced disease when photoreceptors have been lost. Furthermore, existing technologies cannot recapitulate the precise spatial orientation and polarization of photoreceptors required for proper function. "
Rhinovirus-C Peptide for Development of Vaccines and Antivirals," Human rhinoviruses (species A, B and C) are responsible for the majority of upper respiratory tract infections (like the common cold) and many infections of the lower respiratory tract as well. Rhinovirus C species (RV-C) was discovered in 2006 and is of special interest because it can cause more severe illnesses in children and is closely associated with asthma exacerbations. However, no vaccines or effective antiviral treatments for RV-C currently are available. "
Yeast-Based Intein Platform for Drug Production," The therapeutic and biochemical properties of proteins including antibodies can be enhanced by custom chemical functionalization that enables modifications, such as small molecule drug conjugation, PEGylation and conjugation to nanoparticles. Expressed protein ligation (EPL) is one common approach to chemically modify proteins in a site-specific manner. In EPL, the target protein is expressed as a fusion partner to a non-self-cleaving intein such as Mxe GyrA, which is able to excise itself and join the remaining portions. These fusion proteins are most often expressed in E. coli bacteria. However, there are many disadvantages to using bacteria for fusion protein production. Drawbacks include protein refolding, instability and high loss (up to 90 percent) of the intein during expression.  Yeast provide a promising alternative to bacterial expression systems, given their eukaryotic nature and quality control mechanisms. To fully realize the advantages of a yeast-based platform, novel inteins must be developed to increase production. "
Bioreversible Boronates Improve Drug Delivery," The utility of many biologic drugs is limited by inefficient delivery into cells. Strategies to overcome this limitation have included enhancing the attraction between positively charged drug agents and the negatively charged cell surface. Other efforts have focused on natural ligands to target and bind agents to specific receptors on the cell surface. Such methods have been used to deliver pharmaceuticals, proteins, peptides, nucleic acids and other particles into cells. While this has yielded some success, there remains a need for additional delivery strategies. In particular, the ability to bioreversibly modify molecules (i.e., enhance cellular uptake without effecting stability, function or immunogenicity) is highly desirable. "
Small Molecule Catalysts of Oxidative Protein Folding," Approximately 20 percent of human proteins – including many of high pharmaceutical relevance – are believed to contain disulfide bonds critical for proper structure and function. However, producing these proteins by recombinant DNA technology often leads to misfolded aggregates that must be denatured or otherwise treated to ensure proper structure. Because this issue is of significant scientific and commercial interest, systems have been designed to study protein folding. It is known that forming proper disulfide bonds is a slow process, especially for proteins that contain cysteine residues. In human cells, the process is catalyzed by an enzyme called protein disulfide isomerase (PDI).  Adding PDI accelerates the process in vitro but on a larger manufacturing scale is impractical due to high cost and instability. Accordingly, the development of synthetic PDI mimics remains a high priority. "
Enhancing Cell Penetration to Improve Drug Delivery," The utility of many biologic drugs is limited by inefficient cellular delivery. There is a particular need for methods and reagents that facilitate delivery of peptides and proteins into the interior fluid (cytosol) of cells. The vast majority (>90 percent) of biologics that enter a cell’s endosomes fail to reach the cytosol, where they can be of greater value. Until now, there have been few methods for modifying a peptide or protein (that does not naturally enter a cell) to enhance its uptake into the cytosol in a bioreversible manner. Being able to do so has implications for biological research as well as the clinic. For example, dysfunctional proteins could be replaced with functional ones, and misbehaving proteins could be antagonized with specific antibodies. "
New Viral Propagation Method Yields Insight Into Childhood Asthma," In addition to the common cold, human rhinoviruses (RV) trigger nearly half of all cases of asthma exacerbation. Wheezing illnesses in infancy caused by RV are associated with a high risk of developing childhood asthma. While the RV-A and B serotypes propagate readily in typical cell culture systems and are relatively well understood, much less is known about the RV-C serotype because it has not been successfully propagated in any cell type. RV-C strains are associated with up to half of rhinovirus illness in young children, and this failure to grow RV-C in typical cell lines has hindered efforts to develop effective antiviral strategies. "
Adapted Rhinovirus C for Maximum Virus Yield," Human rhinoviruses (species A, B and C) encompass more than 160 types that are responsible for the majority of upper respiratory tract infections (common colds) and many of the lower respiratory tract as well. Rhinovirus C species (RV-C) was discovered in 2006 and is of special interest because it can cause more severe illnesses in children and is closely associated with asthma exacerbations. UW–Madison researchers on the forefront of rhinovirus discovery recently developed an enhanced cell line (HeLa-E8) for propagating the virus in culture (patent applied for; see WARF reference number P140382US02 for more details). To maximize the potential of this discovery, they have worked to identify RV-C mutations that increase replication and virus yields. "
Better Living Through Peptides; Improved Approach to HIV Therapy," Human immunodeficiency virus (HIV) affects over 1.2 million Americans each year, with approximately 50,000 new infections per year. Current treatment includes HIV combination regimens comprising reverse transcriptase, protease and fusion inhibitors, among others. While fusion inhibitors like enfuvirtide interrupt HIV binding to proteins on cell surfaces and prevent entry, such drugs are limited because they rely on constituent alpha amino acids, which deteriorate quickly in the face of proteolysis (protein degradation). As a result, the drug wears off and must be re-administered by injection under the skin. This leads to lowered compliance among patients and increases injection site reactions. Resistance to enfuvirtide is also an ongoing challenge as viruses adapt to repeating alpha peptide residues. "
"Lipid-Free Emulsions for Delivering Anesthesia, Other Hydrophobic Drugs"," Emulsions containing soybean oil have been used intravenously for more than 40 years. Recently they have been employed in the delivery of certain hydrophobic drugs such as anti-inflammatory agents and anesthetics like propofol (i.e., Diprivan). Propofol is used extensively to induce and maintain general anesthesia as well as for sedation purposes. However, the oil used in the emulsion is highly susceptible to bacterial and fungal growth. To combat contamination, tubing and open vials of propofol must be replaced every 12 hours. The current formulation also may cause pain, lipid intolerance and other serious complications in some patients. "
"Methods for Detection, Staging and Surveillance of Colorectal Adenomas and Carcinomas"," In 2016, approximately 135,000 new cases of colon and rectal cancers will be diagnosed and nearly 50,000 will die from this disease, making it the one of the most common causes of cancer related death in the United States. The majority of colon cancers begin as a benign adenomatous polyp and progress to invasive carcinomas through the sequential accumulation of genetic mutations. Biopsies of polyps identified during colonoscopy are evaluated by pathologists who determine if a polyp is cancerous. Patients diagnosed with non-cancerous polyps are monitored over time. The ability to accurately predict the lymph node invasion characteristic of stage 3 remains largely unsolved in the field of colon cancer biology. Currently, lymph node invasion can only be detected reliably by surgical resection and pathologic analysis of the lymph nodes. Accordingly, patients must undergo such surgeries to determine whether their lymph nodes are compromised, rather than only when compromised lymph nodes justify the surgery. And unnecessary surgery is undesirable, as up to 35 percent of colorectal surgery patients suffer from post-operative complications. Researchers at UW–Madison believe that the confident prediction of the presence of lymph node metastasis could reduce the need for invasive surgical procedures and reduce post-operative complications. "
Algorithms to Classify T Cell Activation by Autofluorescence Imaging," The importance of T cells in immunotherapy is driving the development of technologies to better characterize T cells and improve therapeutic efficacy. One specific objective is assessing antigen-induced T cell activation because only functionally active T cells are capable of killing the desired targets. Autofluorescence imaging can assess functional activity of individual T cells in a non-destructive manner by detecting endogenous changes in metabolic co-enzymes such as NAD(P)H. However, recognizing robust patterns of T cell activity is computationally challenging in the absence of exogenous labels or information-rich autofluorescence lifetime measurements. Non-invasive, contrast-agent free determination of T cell behavior is imperative for advancing studies of T cells in vivo and for quality control of clinical adoptive immune transfer procedures (e.g., CAR T cell therapies). "
Method and Device to Screen and Sort Cancer Immunotherapy Cells," A new cancer treatment being studied at a few major centers including UW Health is CAR T (Chimeric Antigen Receptor T cell) therapy. CAR T therapy uses a patient's own cells and 'reengineers' them to fight cancer. The procedure starts with removing the patient's T cells from the blood and sending them to a lab where they are altered to produce cancer-fighting proteins called chimeric antigen receptors (CARs) on their surface. These 'supercharged' or activated T cells are multiplied at the lab, and then shipped back to the hospital where they are reinjected into the patient's blood.  Determining T cell activation is imperative for studying these cells in vivo and for quality control of cell therapies like CAR T. Current methods to determine T cell activation (e.g., flow cytometry, cytokine release assay) are either invasive, requiring the use of contrast agents and possibly tissue/cell fixation, or cannot capture population heterogeneity. "
‘Smart’ Cerebrospinal Fluid Shunt," Hydrocephalus is a life-threatening condition caused by abnormal accumulation of cerebrospinal fluid within the ventricles of the brain. Typically it is treated through the surgical placement of a shunt system that drains the excess fluid from the brain to another part of the body. Valves positioned within the shunt pathway help regulate flow.  Shunt failure is a very common complication and requires immediate medical attention. A leading cause of failure is partial or complete blockage of the shunt. Blockage may be caused by continuous over-draining. Over time the ability of the tissue to rebound diminishes, causing the tissue to become permanently deformed and lodged within the catheter holes. "
