Adaptable Respiratory Rate Monitoring for Commercial Fitness Devices ,"Researchers at Purdue University have developed new signal processing techniques for measuring respiratory rates. Through algorithms that measure inhale and exhale frequency of patients as well as heart rate, respiratory sinus arrhythmia (RSA) can be determined. Unlike current technologies, this algorithm can be integrated into existing commercial fitness devices. The low-power, portable technology can also be implemented into Kangaroo Mother Care pouches for use in neonatal intensive care units (NICU). The system is found to operate at a rate between seven and thirteen breaths per minute, and showed improved modeling compared to other similar algorithms. The measures of baseline drift as well as QRS complex height for ventricle hypertrophy were enhanced by using the Purdue University approach. Advantages:-Low Power -Portable -Adaptable with existing devices -Accurate Potential Applications:-Fitness -Neonatal Care -Hospitals -Medical"
Repurposed Drug for Clostridium Difficile Infection,"Researchers at Purdue University developed a repurposed drug as a potent inhibitor of Clostridium difficile. Clostridium difficile is the most common and costly healthcare-associated infection with an estimated half a million cases and approximately 29,000 deaths occurring annually in the United States. The rate of death associated with Clostridium difficile infection (CDI) is rising, and the infection is occurring in populations previously considered to be at low risk. Treatment with the standard of care falls short; after treatment, patients' intestines become colonized by vancomycin-resistant enterococci (VRE). The repurposed drug is capable of killing hypervirulent strains of C. diff, suppressing C. diff spore formation, preventing VRE colonization, and avoiding absorption from the intestine. The drug is approved for its original indication outside of the US for oral consumption and in the US for topical application.Advantages:-Kills Clostridium difficile-Suppresses Clostridium difficile spore formation-Reduces vancomycin-resistant enterococci colonizationPotential Applications:-Treatment of Clostridium difficile infection"
Method of Thin Flexible Electrode Insertion for Deep Brain Neural Recording and the Design of Electrode Insertion Device,"Inserting a device to record deep brain activity is not a new technology.  However, the current technology is not as efficient as it could be.  Some of the problems with the current technology include leaving a flexible electrode behind after completion of the recording, coating with biodegradable materials to increase stiffness, and using a magnetic field to obtain necessary energy to penetrate the brain.  All of these issues are very invasive to the brain that is being recorded and could potentially cause health issues for the individual.  There is a need for a less invasive way to record deep brain activity.  Researchers at Purdue University have developed a new technology that allows for less invasive recording of deep brain activity.  This new technology allows for insertion of 25 um platinum electrode in the deep brain.  This electrode does not need any supporting tube, cannula, or biodegradable material to assist it in the recording of the deep brain.  This means it is much less invasive and cause minimal neuronal damage.  This new technology could open the door for recording deep brain activity. Advantages: -No support needed-Less invasive-Causes minimal neuronal damage Potential Applications: -Neurological studies-Brain surgery"
"Efficient, Wearable Body Heating and Cooling System","Researchers at Purdue University have developed an efficient thermoelectric, wearable body heating and cooling system device. Whereas an electric heater only allows for heating, this thermoelectric heat pump provides hot and cold therapy with a higher efficiency. Furthermore, the thermoelectric generator can be operated by rechargeable battery(s) and can be used over several hours. Additionally, this technology can be used in a jacket or a vest in extreme weather conditions by soldiers, first responders, and others working outdoors.Advantages:-Wearable -Efficient -Battery operatedPotential Applications:-Sports and Sports Medicine -Military Thermal Wear-Cold Therapy-Pain Reliever -Vascular Enhancement"
MRSA Elimination,"Methicillin-resistant Staphylococcus aureus (MRSA) is a staph infection resistant to many antibiotics used to treat typical staph infections. According to Mayo Clinic Staff, there are two common types of MRSA: healthcare-associated MRSA (HA-MRSA) and community-associated MRSA (CA-MRSA). HA-MRSA tends to be the result of invasive procedures, e.g. device implantation. The latter, CA-MRSA, is spread through skin-to-skin contact, typically beginning as a painful boil. In addition, MRSA is considered to be even more life-threatening if combined with sepsis or necrotizing pneumonia. Because MRSA is drug-resistant, there is need for a method of prevention and elimination of the infection. Researchers at Purdue University have developed a drug-free approach to eliminating MRSA. Using blue-light bleaching, along with hydrogen peroxide, have shown to eliminate a MRSA culture and a MRSA infection of a mouse wound. This has shown to be a safe and effective method of eliminating MRSA.  Advantages: -Safe -Effective-Drug-free approachPotential Applications: -MRSA prevention-MRSA treatment"
Radiation-Controlled Release of Drugs for Chemo-Radiotherapy,"Over 60,000 new cases of head and neck cancer were diagnosed within the US in 2016, with 20 percent of these cases resulting in death. The current treatment of advanced head and neck cancer involves surgery followed by radiation, i.e. concurrent radiation, systemic chemotherapy, induction chemotherapy, or radiation alone. However, the surgeries are difficult, and radiation therapy afterwards is beneficial only for a few months. Conventional chemotherapy involves administering drugs through veins into the bloodstream, which involves high levels of toxicity and specific eligibility requirements. In addition, only 5 percent of the drug actually reaches the tumor site. There is need of a method for treating locally advanced tumors more effectively.     Researchers at Purdue University have developed a radiation-controlled drug release formulation. The formulation allows toxicity and side effects associated with radiation from chemotherapy to be minimized by co-encapsulating the drug within protective capsules and injecting the solution into the patient's tumor before receiving normal radiotherapy. The release rate of the drug is controlled by radiation dose and frequency, allowing maintained drug concentration within the therapeutic level and toxic threshold over an extended period of time. This technology would be used to help medical/surgical/radiation/interventional oncologists who want to apply chemo-radiotherapy to cancer patients with tumors safely and effectively without compromising their quality of life.  Advantages: -Controlled drug release-Minimized toxicity-Effectiveness-Longer lifespan Potential Applications: -Chemo-radiotherapy"
Carbonic Anhydrase Inhibitors as Treatment for Gonorrhea   ,"Researchers at Purdue University have developed a new treatment for the drug resistant pathogen Neisseria gonorrhoeae. CDC has reported a 67% increase in gonorrhoea cases, a sexually transmitted disease, between 2013 and 2017. Pathogenic strains of gonorrhea are notorious for rapidly developing resistance to the current line of antibiotic treatments rendering them futile. The new treatment developed at Purdue leverages FDA approved carbonic anhydrase inhibitors (CAIs) to develop novel analogs that are potent with a narrow spectrum of action to treat gonorrhea. These analogs target the enzyme, carbonic anhydrase in the bacteria, which is crucial for the bacteria to maintain CO2 and pH homeostasis. They do not target other commensal bacteria that are required to maintain healthy microbiome. Most importantly, their mechanism of action prevents the development of rapid antibiotic resistance. Advantages:-Selectively targets N. gonorrhea-Does not target gut and/or vaginal microbiota-Prevents rapid resistance development-Works synergistically with approved antibioticsPotential Applications:-Treatment of Gonorrhea and treating medical conditions related to  antibiotic resistant strains of N.gonorrhoeae."
New Class of Anticancer Chemotherapy Agents,"According to the National Cancer Institute, approximately 40 percent of people will be diagnosed with cancer in their lifetime and worldwide number of diagnostics are predicted to increase nearly 50 percent by 2030. Nearly 2 percent of all men and 1.5 percent of all women are killed each year by cancer. Cancer is simply described as continuous and uncontrolled division of cells leading to tumors. With the increase in cancer cases worldwide and the lack of a consistent treatment, new development are still needed in the field.Researchers at Purdue University have synthesized a number of natural products that inhibit cell splicing. These herboxidiene derivatives inhibit cell division through its interactions with the proteins responsible for pre-mRNA splicing. This technology shows potential for use in a variety of select human cancers with increased functionality and consistent stability and potency. Advantages: -Stable and potent-Appropriate drug functionalities for conjugates Potential Applications: -Pharmaceuticals-Anticancer, chemotherapy drugs"
New BACE1 Inhibitors for the Treatment of Alzheimer's Disease,"According to the Alzheimer's Association, nearly one in every nine Americans above the age of 65 have Alzheimer's disease. The causes of this disease are poorly understood and there is currently no cure for it. Current treatments may temporarily improve symptoms, but cannot stop or reverse the progression of this disease and their side effects include nausea, headaches, confusion and vomiting. There is a clear need for improvement in the treatment of Alzheimer's disease.Researchers at Purdue University have synthesized new compounds capable of improving current treatments of Alzheimer's. These compounds are of a stable BACE1 inhibitor, which has been shown to help treat the disease in mice. Compared to other BACE1 inhibitor treatments, this compound is selective, expected metabolically stable, and very potent. This would likely lead to the reduction of side effects from treatment, such as headaches and dizziness, because of the inhibitor's selectiveness. These compounds have vastly improved drug properties compared to other BACE1 inhibitors currently available.Advantages:-Very potent-Metabolically stable-Selective BACE1 inhibitorPotential Applications:-Treatment of Alzheimer's disease"
Electronic Healthcare Supply Chain Management for Developing Countries,"Researchers at Purdue University have developed a healthcare inventory-tracking and supply chain management system to improve patient outcomes in developing countries. Paper-based healthcare supply chain management systems, commonly used in developing countries, have many limitations related to providing the up-to-date information needed for real-time decision-making. This lack of data can result in undersupply of pharmaceuticals, overstocks of expired medications, or delays in treatment. The Purdue software has a cloud-based centralized database structure supported by an offline-compatible mobile platform and is able to triangulate patient admission data, diagnoses, supply delivery information, testing reports and inventory information and generate reports accordingly. This software aims to reduce time needed to prepare orders, incidence of stock-out and overstock of targeted medical supplies, and ultimately help improve patient outcomes.Advantages:-Complete transparent tracking (from donor resources to beneficiaries)-Multiple organization and country program management-Automatic reports (for inventory, beneficiary, monthly, etc.)-Cloud-based (most up-to-date supply chain status, maintained and updated remotely)-Web-based (accessible from location without installing any App)-Cross-platform (Windows, MacOS, Android, iOS, etc.)Potential Applications:-Healthcare in developing countries"
"Breathable, Paper-based Epidermal Electronics","Current manufacturing methods and materials for epidermal electronics are complex and expensive, which prevent their adoption as single-use medical devices. Researchers at Purdue University have developed a low-cost, omniphobic, paper-based wearable or implantable epidermal electronic to monitor health status. Whereas current metallic based skin-mountable or implantable devices are not breathable and short-circuit in high humidity situations, this porous, paper-based technology is not impacted by moisture changes and is highly breathable. Furthermore, this technology makes epidermal electronic devices accessible to high-throughput manufacturing technologies to allow the fabrication of a variety of wearable medical devices at a low cost. Advantages:-Breathable-Not impacted by moisture-Low-costPotential Applications:-Wearable or implantable epidermal electronics"
Novel Inhalation Formulation of Antimicrobials,"Antimicrobial therapy via the inhalation route has attracted increasing momentum for the treatment of lower respiratory systems. Inhalation therapy improves drug concentration on airway surfaces with reduced systemic exposure. Typically, the inhaled drug particles produced by the traditional jet-milling approach are highly cohesive and have poor flowability and aerosolization performance. Addition of excipients, such as lactose particles, may improve the aerosolization of cohesive powders; however, for high-dose drugs, like antibiotics, the addition of excipients may increase the inhalation powder mass that needs an excessive number of inhalations to complete the dose and a bulky inhaler to accommodate the large dose.Researchers at Purdue University have developed a novel inhalation formulation which shows superior antibacterial activity. Incorporation of this formulation is evidenced by an almost two-fold increase in aerosol delivery efficiency expressed as fine particle fraction. The synergistic antimicrobial activities and the increased aerosolization performance from this formulation will not only improve patient compliance by reducing the inhaled powder mass and minimizing local adverse effects, but will also have the potential to achieve superior therapeutic efficacy.Advantages: -Enhanced antimicrobial activity-Reduces inhaled powder mass-Minimizes local adverse effectsPotential Applications: -Dry powder inhalers-Respiratory infections-Antimicrobial therapy via inhalation"
"Anti-Angiogenesis Compound Targets Laminin Receptor in Cancer Cells
","Laminin receptor (37/67 LR) is a membrane protein when over-expressed can promote metastasis of cancer cells. This is due to the ability of 37/67 LR to promote blood vessel formation in tumors in a process called angiogenesis. Pigment epithelium-derived factor (PEDF) is an endogenous protein that can bind to 37/67 LR to inhibit angiogenesis. PEDF is a viable therapy for cancer patients but due to it being an endogenous protein there are enzymes present in the body that degrade it. As well as, peptide formulation for drug delivery is difficult due to protein stability. Researchers at Purdue University have developed a small molecule that elicits a similar response as PEDF when it binds to 37/67 LR. Upon binding to 37/67 LR, the hit compound, C3, modulated an anti-angiogenesis pathway that inhibited prostate cancer cell viability, proliferation, and migration. Due to C3 being a small molecule, it did not bind to PEDF proteolytic enzymes, thus, bypassing PEDF degradation process which could result in longer duration of action. C3 is a promising hit compound which has potential for future development as a lead compound for prostate cancer treatment.Advantages: -Anti-tumor-Anti-angiogenesis-Bypass proteolytic degradationPotential Applications: -Prostate cancer therapy-ChemotherapyRelated Publication: Charles Samuel Umbaugh Et al., A dock derived compound against laminin receptor (37 LR) exhibits anti-cancer properties in a prostate cancer cell line modelOncotarget, 2018, Vol. 9, (No. 5), pp: 5958-5978"
Higher Binding Strength of Surgical Sealant,"In a report published by MedMarket Diligence LLC in 2017, the United States accounts for 30% of the 114 million surgical wounds that occur every year worldwide. The traditional method of closing surgical incisions are staples and sutures. The major disadvantages of staples and sutures are pain, infection, and added trips to doctor to remove them. Medical professionals have an increasing interest in ways to decrease the risk of infection and eliminate the damage of healthy tissue near the surgical site. Surgical sealants are a promising technology that could hold incisions closed without mechanical support of sutures or staples. There are a few commercially available surgical sealants. Commercially available surgical sealants have poor elasticity and adhesive strength and, therefore, require mechanical support. A strong and elastic surgical sealant would not require additional support. A first generation sealant have addressed the elasticity problem with the development of their first generation surgical sealant.Recently, researchers at Purdue University have modified their their first generation surgical sealant to improve its adhesive strength. The adhesive strength was higher for the second generation in comparison to the first generation surgical sealant on pig skin at physiological conditions. The adhesive strength was also measured on aluminum and it was found that second generation was 130% stronger than first generation adhesive and 14,000% stronger than Tisseel (commercially available surgical sealant from Baxter). Advantages: -Decreased risk of incision infection-Decreased pain and scarring at surgical sites-High adhesive strength and elasticityPotential Applications: -Closing surgical incisions"
Evaluate Glucose Concentrations Using a Selective Condenser for Collection of Exhaled Breath Condensate,"While self-monitoring of blood glucose is critical to properly controlling diabetes, 67% of patients fail to monitor their glucose levels due to the inconvenience of collecting finger-prick blood samples. Exhaled breath condensate (EBC) is a promising non-invasive sample for glucose monitoring purposes due to its highly controlled physiological regulation. However, this may reduce reliability because the concentration of glucose is diluted by additional water vapor and the inclusion of anatomical dead space air, causing a wide range of reported EBC glucose concentrations.  By selectively collecting only exhaled breath that has been exchanged with lung fluid, it is anticipated that a greater fraction of glucose can be collected in the condensate.Researchers at Purdue University have developed an automated and selective exhaled breath condenser for glucose monitoring. This is the first condenser of its kind to actually separate and exclude dead space air from lung fluid-exchanged air. The condensate collected from this device provides a robust sample for evaluating glucose concentrations without variable dilution factors from dead space condensate that could impact the reliability of the sample.Advantages: -Separates/excludes dead space air from lung fluid-exchanged air-Provides robust sample for glucose concentration evaluation-Improves reliability of glucose samplesPotential Applications: -Glucose monitoring-Glycemic control-Diabetes treatment"
Next Generation Probiotic that Improves Gut Health and Provides Protection against Enteric Pathogens,"Listeria monocytogenes is an opportunistic human foodborne pathogen responsible for severe systemic infection (listeriosis) which can lead to stillborn and premature births, as well as mortality in newborns, the elderly, and other immunocompromised individuals. Listeria monocytogenes is well adapted to survive in the harsh environment of the gut. Currently, there is no probiotic based protection against the Listeria monoctyogenes infection available.Researchers at Purdue University have developed a next generation probiotic bacteria that binds to intestinal epithelial cells with high affinity to the receptor protein Hsp60 on the intestinal surface. This reduces inflammatory response and prevents Listeria monocytogenes from entering the intestinal epithelial cell barrier. This probiotic bacterium improves gut epithelial barrier integrity and helps protect against disease. The number of pathogens that crossed intestinal cells is reduced significantly.  In mouse studies, 90% of mice were protected from the disease.Advantages: -Protects against L. monocytogenes-Improves gut epithelial barrier integrityPotential Applications: -L. monocytogenes protection-Chronic inflammatory conditions"
Selective Janus Kinase Inhibitors for Autoimmune Disease,"An estimated 24 million people in the United States are affected by autoimmune diseases, a group of diseases in which the patient's immune system attacks parts of their own body. One cellular pathway implicated in the pathology of autoimmune disease involves regulation of gene expression mediated by a family of four related molecules known as Janus kinases, JAK1, JAK2, JAK3 and TYK2. Because of their importance in disease, this family of kinases is the target of a number of drug molecules, two of which, tofacitinib and ruxolitinib, have been approved by the FDA. Unfortunately, the approved drugs still suffer from a number of debilitating side effects. One source of these side effects is the lack of these drugs' selectivity among the four Janus kinases. A drug that inhibits only one of the four Janus kinases promises reduced side effects.Researchers at Purdue University have developed a series of molecules, based on a new JAK inhibitor scaffold, that display selective inhibition for different members of the Janus kinase family. One particular compound, designed for high potency and stability, exhibits very good activity and selectivity against JAK1, with 3.3 nM activity and 10 fold and 30 fold selectivity versus JAK2 and JAK3, respectively. These new inhibitors promise to give relief to sufferers of psoriasis, myelofibrosis, rheumatoid arthritis, and other autoimmune diseases with a reduction in side effects compared to current therapies. Related Publication:Mohamed S. A. Elsayed et al., Application of Sequential Palladium Catalysis for the Discovery of Janus Kinase Inhibitors in the Benzo[c]pyrrolo[2,3-h][1,6]naphthyridin-5-one (BPN) Series, J. Med. Chem. 2018DOI: 10.1021/acs.jmedchem.8b00510Advantages: -Reduce side effects-Allow for more options in treatmentsPotential Applications: -Treatment of autoimmune diseases"
Intravascular Photoacoustic Tomography Assessment of Lipid Content in Arteries,"Photoacoustic imaging is a biomedical imaging modality based on the use of laser-generated ultrasound.  This technology has been improving for the last ten years.  Currently, other types of imaging like x-ray angiography or OCT have some problems including insufficient resolution or does not have enough depth or chemical information.  There is a need for a new technology that can improve photoacoustic imaging and make it a better solution than current imaging technologies. Researchers at Purdue University have developed a new technology that is a catheter-based intravascular imaging in the presence of luminal blood.  This technology allows doctors or preclinical researchers to get information about lipid deposit in arterial wall in vivo.  It does this by accurately and reliably assess the vulnerability of the artery.  This technology could greatly improve artery assessment by photoacoustic imaging in the future. Advantages: -Accurate assessment of artery-Reliable assessment of arteryPotential Applications: -Artery assessment-Photoacoustic imaging"
Acid Reflux Induced Laryngospasm as a Potential Mechanism of Sudden Death in Epilepsy,"There is growing evidence that laryngospasm may be linked to sudden unexpected death in epilepsy (SUDEP). There are an estimated 3.4 million Americans, including 470,000 children, living with epilepsy. Approximately 30% of seizures cannot be controlled by medication, and uncontrolled seizures are the primary risk factor for SUDEP. The exact cause of SUDEP is unknown, but laryngospasm has been proposed as a potential cause; therefore, there is a need for research to explore the causes of laryngospasm. Researchers at Purdue University have developed research into the causes of laryngospasms and its link with epilepsy. This research confirmed that sudden death due to laryngospasm in the kainic acid model of epilepsy is always preceded by a certain mechanism, and a method to eliminate sudden death has also been developed. This knowledge may inform future research into sudden death epilepsy and may contribute to the hypothesis that has been presented. This mechanism may be important in other mechanisms of sudden death.Advantages: -Elimination of SUDEP-Inform future research-Important for other mechanisms of sudden deathPotential Applications: -SUDEP-Layngospasm"
Novel Gene Delivery Method,"In the current versions of bovine adenoviral vector system, only .6 kb deletion of the E1 region can be made in the bovine cell line.  Various versions of less prevalent human adenoviral vectors are tested for gene delivery and vaccine production.  The problem with these current versions is that they do not provide the best immune responses.  They are also not as efficient as they could be.  There is a need for a new technology that allows for better responses and increases the efficiency of adenoviral vector mediated gene delivery.Researchers at Purdue University have developed a new technology that supports the replication of bovine adenoviral vector with full E1 region deleted.  This allows foreign gene cassette capacity in the bovine adenoviral vector to be extended by 2kb.  Such deletion would allow for a much greater insert capacity of the foreign gene cassette containing one or more genes.  This new technology could potentially open the door for many new technologies pertaining to adenoviral vector mediated gene delivery and vaccine production.Advantages: -Provides better responses-More efficientPotential Applications: -Gene delivery-Adenoviral vectors-Gene therapy"
GaPpIX Conjugates Antimicrobial Photodynamic Therapy,Methicillin-resistant Staphylococcus aureus (MRSA) is a common bacteria in the nose and on the skin of people and animals.  Is it often resistant to many common antibiotics and normally stays in the infected person's body.  It is becoming increasingly difficult to cure MRSA completely.  Current solutions use photosensitizers that cross cell membranes.  This way in ineffective and still leaves the MRSA bacteria in the infected person's body.  There is a need for a new technology that could potentially improve on the treatment of MRSA.Researchers at Purdue University have developed a drug that can be used against multidrug-resistant strains of MRSA.  This is done by using GaPpIX as a photosensitizer that can be targeted to CSHR-expressing bacteria for aPDI.  This IC50 of GaPpIX is well above 10 uM.  This GaPpIX is also much more potent than TMPyP in a head to head comparison.  This new drug could open the door for how treating MRSA is approached in the future. Advantages: -More potent than TMPyP-Anti microbial activity 60 uM or 0.06 uM Potential Applications: -Anthrax-Skin Infections
Liposomal Formulation of Combinational Antibiotics,Liposomal formulations have been developed for single drugs such as ciprofloxacin but not for combinational antibiotics. Liposomal formulations have shown significant less irritation to the respiratory tract and much better safety in previous clinical trials. Developing liposomal formulations for combinational antibiotics might be beneficial for the treatment of respiratory infections.Researchers at Purdue University have developed a new liposomal formulation of combinational antibiotics for the treatment of respiratory infections. This new formulation incorporates two synergistic antibiotics to enable maximum bacteria killing against resistant pathogens while significantly reducing irritation to the respiratory tract.Advantages: -Maximum bacteria killing against resistant pathogens-Reduce resistance developmentPotential Applications: -Treatment of respiratory infections-Eradication of Pseudomonas aeruginosa
