Small Molecule Inhibitors For The Treatment Of Proteinopathies,Protein aggregation that leads to plaque formation is a contributor in many degenerative diseases including Alzheimer s Parkinson s Type 2 diabetes and other amyloidosis diseases. Once these plaques are formed they are extremely difficult to degrade. Breakdown and even inhibition of oligomers before formation of these plaques is an important step in pre disease treatments. A therapeutic is needed that can target the specific proteins involved in aggregation for each of these diseases and inhibit oligomer formation slowing the progression of the disease and making life more comfortable and fulfilling for the patient. Furthermore drugs that can act on plaque formations and degrade them alongside oligomer inhibition would be a powerful tool to stop the progression of degenerative diseases.This technology uses small molecules to inhibit oligomer formation and even breakdown mature fibrils of plaques. The compounds bind to the protein involved in aggregation and stabilizes it in its monomeric form to inhibit aggregation. This technology involves several groups of compounds that are shown to be specific for single degenerative disease and also have broad spectrum inhibitory activity against multiple diseases such as Alzheimer s and Type 2 diabetes disease. In addition these compounds work with other pre disease measures to slow the progression of degenerative diseases. None 
Tunable Luminescent Organic Salts for Enhanced Imaging and Photodynamic Therapy,Theranostic nanomedicine the medical application of nanobiotechnology is an emerging area of cancer research. These nanosystems are capable of diagnosing curing or preventing diseases. One example of theranostic nanomedicine is photodynamic therapy which uses photosensitizing agents with light to kill cancer cells. However a major problem with this therapy is the toxic reactive oxygen species generated. Most photosensitizing agents developed are focused on chemical modification of fluorescent probes which produce high energy levels leading to off target phototoxicity. MSU researchers have addressed this drawback by generating tunable fluorescent probes which couple fluorescent cations with various non fluorescent anions. Depending on the anion coupled these tunable fluorescent probes can enable brighter medical imaging enhance image guided surgery improve fluorescent labeling for biomedical research and provide selective photodynamic therapy without side effects. This MSU technology is a method of using various organic salts for enhanced imaging and photodynamic therapy. Paired anions have optoelectronic control which allows them to be tuned for phototoxicity or non toxic imaging. As a result these new tunable fluorescent probes will be superior to the current fluorescent dyes because they will not generate unwarranted toxicity. Improved imaging of cancer cellsEnhancing brightness of images Decreased background absorption emission Non toxic Non toxic tumor detection Image guided surgeryVisualization of lymph node cancer cellsCan be tuned to be phototoxic for enhanced photodynamic therapy PCT Full licensing rights available Margaret Young Matthew BatesTEC2018 0011 
Flexible ECoG Electrode Array,Scaling ECoG arrays to whole brain arrays or higher channel count with an intracranial chip is an area of active research crucial to brain machine interfaces that may define future technological advances. One barrier to scaling ECoG recording systems to high channel count more precise and localized data is the need for DC offset voltage reduction. A common method of eliminating DC offset is through coupling capacitors which allow only the AC signal through. However coupling capacitors require large surface area more than double the surface area of the electrode itself which greatly limits the size of the ECoG recording system.This design of a novel ECoG array has capacitors embedded directly into the electrode. This method allows full DC offset with a very small footprint. These electrodes can be used to make a very flexible electrode array that can wrap around the brain surface while minimizing chip size and external wires useful for brain machine interface technology. Smaller footprint The smaller chip enables the chip to be placed inside the skull for permanent or long term applications. Flexible The smaller chip allows it to be integrated into the electrode array while still maintaining maximal brain contact. Electrocorticography for research diagnosis and surgeryBio MEMSMeasuring muscle etc. movement individual neurons for prosthetics or in cases of paralysis loss of sensation Circuit design copyrightFull Rights AvailableEhsan Ashoori Heyu YinTEC2019 0023
Immunomodulation Strategy for Enhancing Memory T Lymphocyte Immune Responses,Cytotoxic T cells T cells are a type of immune cell that provide immunological protection by destroying cells that are perceived as abnormal. T cell exhaustion or inhibition is often observed in patients with chronic viral infections or cancer resulting in a decreased ability of the patient to overcome such diseases. One strategy to enhance T cell responsiveness is to target inhibitory signaling pathways such as the recently FDA approved PD 1 inhibitor pembrolizumab. This strategy has been shown to effectively reverse T cell exhaustion inhibition and provides a tactic to boost patient resistance. In addition studies have also shown that targeting T cell inhibitory pathways concurrent with vaccination may also enhance the efficacy of prophylactic vaccines demonstrating several broad applications for T cell immunomodulators. Similar to that of PD 1 activation of CRACC receptors dampens T cell mediated immune responses. CRACC Fc is a novel immunomodulator capable of enhancing T cell mediated immune responses by preventing inhibitory effects of CRACC activation on T cells. This inhibitory protein may be administered as a therapeutic to enhance T cell immune responses or may be co administered co expressed with an antigen to boost T cell responses for prophylactic vaccines. Preliminary studies have demonstrated that T cell proliferation and the production of antigen specific cytokines are enhanced in CRACC Fc treated mice indicating an overall increase in T cell responsiveness. Although current work has been focused on the effects of the inhibitory protein on T cell responses the CRACC receptor is expressed in multiple innate and adaptive immune cells DCs macrophages NK cells B cells and it is possible that CRACC inhibition modulates the function of these immune cells as well collectively resulting in enhanced immune response.Patent application published publication number TEC2014 0105Full licensing rights availableSu Jun Lim Technology Manager email phone 517 884 1828 
Pre-Treatment Method for Metals Determination in Aqueous Samples,Practical detection of heavy metals in aqueous samples is a challenge for many testing and monitoring stations around the world. Heavy metal poisoning is the cause of thousands of deaths and disabilities. Specifically metals including lead arsenic cadmium and mercury have a direct impact on global health and are listed as four of the World Health Organization s WHO Ten Chemicals of Major Concern due to their carcinogenic and toxic effect. Typically blood samples are collected at a physician s office or a local diagnostic center and sent to an external lab for analysis. The blood samples are then processed using microwave assisted digestion MAD or acid digestion with heat to break down all organic material in the blood and leave behind the metal ions. Acid digestion with heat is less expensive but requires long processing time. Standard microwave digestion systems are costly but faster. Both pretreatment methods require a substantial sample volume for analysis. The market is open for a quick turnaround reliable low sample volume pretreatment and processing unit for blood samples to measure specific heavy metals such as lead. This technology is a method of pretreatment for biological and other applicable samples for heavy metal detection. The pretreatment method increases digestion efficiency and decreases sample turnaround. The method uses electrochemical advanced oxidation processes EAOPs with proprietary electrodes to breakdown organic material in samples allowing for metal ions to be free in solution. After pretreatment detection can be achieved for example using ICP MS GF AAS or electroanalytical methods such as anodic or cathodic stripping voltammetry ASV CSV . It is important to note that the disclosed procedure can be adapted to any aqueous sample whether it be environmental or biological.Faster than acid digestion with heat method of pretreatment and less expensive than microwave assisted digestion.Recyclable and Reusable materials for separation process. Blood AnalysisLead Detection in BloodOrganic Sample DetectionWastewaterDrinking Water Sources Patent PendingAll rights available Michael Becker Dr. Thomas SchuelkeTEC2018 0109
Improving Pharmacokinetics and Efficacy of DFMO,For many years the drug difluoromethylornithine DFMO has been shown to display chemopreventive and therapeutic properties with recent successes in the treatment of patients with high risk neuroblastoma NB and colorectal cancer. In a non cancer setting this FDA approved drug cures 95 of patients with West African sleeping sickness trypanosomiasis and is the preferred front line treatment introduced by the World Health Organization WHO . DFMO has also entered clinical trials for the prevention of Alzheimer s disease. Unfortunately in spite of its effectiveness extremely high oral doses of DFMO are required to achieve a sustained pharmacological effect in humans. While not overly toxic the gram quantities per day needed to treat patients limits the potential of the drug and lead to substantial therapy costs. MSU researchers have addressed this drawback with a new combination drug therapy which ultimately lowers the required quantities required for the same therapeutic benefit.This MSU technology is a method of treatment for ODC or polyamine dependent diseases like cancer parasitic diseases and Alzheimer s disease by pairing DFMO with select FDA approved additives to improve the retention of DFMO in the blood and extend the life of the drug in patients. As a result the new combination drug would be far superior to the treatment with DFMO alone because it reduces the need to administer DFMO at very high and frequent doses while sustaining a constant drug level that is required in neuroblastoma patients making an effective drug even better.Minimal side effect treatmentIncreased retention of DFMO within body keeping a constant effective dose in the blood for a longer timeLower dosage amount and frequency taken requiredDecreased therapy costs Drug treatment regimen for high risk Neuroblastoma other ODC related cancers West African Sleeping Sickness Alzheimer s and Polyamine Associated Syndrome Under reviewFull licensing rights available Thomas C. DowlingTEC2018 0122
System for Identifying Brain Functional Area,Magnetic Resonance Imaging or MRI has revolutionized non invasive diagnostic methods used in modern medicine. Furthermore functional MRI fMRI has allowed researchers and technicians to observe neuron activity directly by monitoring blood oxygen levels within small areas of the brain. However steady states of activity must be established prior to analysis and even then noise of typical physiological functions can contribute to significant error in fMRI analysis. This technology is a novel statistical analysis of neuronal activity that determines areas of the brain that show highly correlated neuron function.This MSU developed method allows for superior modeling and analysis of neuronal function within the brain using fMRI. The technique analyzes neuronal activity to compare voxels of neurons to one another. This method identifies correlated neuronal activity that we call Functional Core Areas FCA . FCAs are an area of collective neural activity with uniform variation. These FCAs help distinguish correlated neuron function in all brain activity states without requiring measuring the brain while performing specific tasks. This new brain correlation information ultimately provides new insights into brain function.Testing speed increaseStreamlined processing of neurological dataNew possible research methods Research Functional Core Areas of the brainDiagnostic tool in clinical use Patent pendingFull licensing rights availableTEC2016 0136
Prediction of Abdominal Aortic Aneurysm Expansion using Bayesian Calibration,Ensuring that surgeries for Abdominal Aortic Aneurysms AAA are performed at the appropriate time is important to reduce the high mortality rates associated with this serious disease. During the past decade a computational platform called a Growth Remodeling G R model has been developed to aid in this process. MSU researchers have invented a method for calibrating the parameters that determine the behavior of the G R model significantly enhancing its practical usefulness. The novel MSU technology employs detailed information based on patient specific calibration and provides a more accurate patient specific indicator of AAA rupture potential to assist in making crucial medical decisions.The G R model takes biological processes into account modeling each of the multiple constituents within artery walls elastin collagen and smooth muscle individually. The wall stress is used as feedback in order to simulate the real biological processes that affect the development of each of these constituents providing a more realistic model. Bayesian Calibration adjusts the G R model to the patient by incorporating patient specific data including but not limited to past and current medical images patient health history age and gender. Various uncertainties are also incorporated into the prediction. This results in a more accurate and robust predictor of patient risk for AAA rupture which aids clinicians and patients in the decision making process.More accurate and robust predictor of Abdominal Aortic Aneurysm rupture potentialMethod for calibrating the parameters that determine the behavior of the G R modelValuable asset to both clinicians and patients Medical treatment of Abdominal Aortic Aneurysms Copyright materialFull licensing rights available Justin Mrkva Liangliang Zhang Chae Young Lim Tapabrata Maiti TEC2015 0005
Degradable Unimolecular Nanoparticles,Biodegradable polymers are useful as drug delivery agents. MSU researchers have developed a poly glycolide based polymer that forms unimolecular micelles with diameters less than 50 nm. These nanoparticles contain functional groups which provide anchoring sites for drugs contrast agents or other biological agents.Biodegradable polymers such as polylactic acid or poly glycolide are useful for various biomedical applications as they are biodegradable biocompatible and bioresorbable. However they lack appropriate functional groups which limits their utility in some applications. This technology provides a new biodegradable nanoparticle based on a poly glycolide polymer. The polymer is a scaffold with functional groups along the backbone which are reactive sites for click chemistry which provide sites for anchoring drugs or other biological agents or groups that act as contrasting agents for NMR imaging.The polymers form unimolecular micelles of less than 50 nm in diameter and in some cases less than 15 nm making them small enough to cross the blood brain barrier. The technology provides for crosslinking of the particles for enhanced dimensional stability. These unimolecular nanoparticles are capable of sequestering biological agents and release such by diffusion from or chemical degradation of the nanoparticles.Unimolecular nanoparticles useful to delivering drugs contrasting dyes biological agentsBiodegradable bioresorbable polymersDrug deliveryDiagnostic imagingUS Granted Patent 8 394 914Full licensing rights availableInventors Gregory Baker Milton Smith Erin VogelTEC2007 0140
Novel Rexinoid Agonists for Kras-mediated cancer and immunotherapy,KRAS is one of the most common oncogenes that when mutated causes normal cells to become cancerous. Current therapeutics designed to block KRAS function have not shown favorable clinical outcomes and therefore KRAS has been deemed an undruggable target. However our studies demonstrate that novel appropriately substituted rexinoids are highly effective in clinically relevant experimental models of lung and pancreatic cancers driven by KRAS mutations. A currently approved rexinoid bexarotene is an agonist for the Retinoid X receptor RXR which leads to arrest of cell proliferation. Despite promising results in lung cancer trials bexarotene failed to meet the desired clinical efficacy endpoints as a single agent and unwanted toxicity was observed. Therefore novel RXR agonists with increased efficacy and safety are desirable. MSU researchers have identified novel rexinoids for the purpose of treating multiple cancers including those with KRAS mutations and provide favorable outcomes in standard of care combination studies with both chemotherapies and PD 1 or PD L1 immunotherapies.Our researchers have developed novel rexinoids for treatment of the undruggable cancers caused by a KRAS mutation. These rexinoids show increased efficacy and safety and novel immunomodulatory activity not observed with the current FDA approved treatment bexarotene. Additionally these compounds show a 3 fold increase in binding affinity for the RXR receptor. Our researchers have also elucidated a novel mechanism of rexinoids on immune cells resulting in a decrease in tumor promoting macrophages decrease in tumor promoting myeloid derived suppressor cells and an increase in cytotoxic CD8 T cells. As a result these new rexinoid analogs enhance efficacy in relevant lung and pancreatic cancer models when combined with standard of care chemotherapy or immunotherapy targeting PD 1 and PD L1. Improved treatment for undruggable cancers with a KRAS mutationIncreased efficacy and safety over bexaroteneEnhanced tumor suppressing activitiesDecrease in macrophages and myeloid derived suppressor cellsIncrease in cytotoxic CD8 T cells PCT ApplicationFull licensing rights available Bilal AleiwiTEC2018 0088
